url,Create Date,Create Location,image_url,Date,Style,Genre,tags,Media,Location,Period,Series,Theme
https://www.wikiart.org/en/theophile-steinlen/two-cats-on-a-cabinet-deux-chats-sur-un-meuble-1914,1914,,https://uploads5.wikiart.org/images/theophile-steinlen/two-cats-on-a-cabinet-deux-chats-sur-un-meuble-1914.jpg!Large.jpg,1914,Realism,animal painting,Cat|Felidae|Small to medium-sized cats|Domestic short-haired cat,,,,,
https://www.wikiart.org/en/paul-feeley/minoa-1962,1962,,https://uploads1.wikiart.org/images/paul-feeley/minoa-1962.jpg,1962,Color Field Painting,abstract,Orange|Pattern|Line,,,,,
https://www.wikiart.org/en/jimmy-ernst/mona-lisa-in-water-1974,1974,,https://uploads5.wikiart.org/images/jimmy-ernst/mona-lisa-in-water-1974.jpg,1974,Neo-Dada,figurative,Lady|Standing,,,,,
https://www.wikiart.org/en/augustus-john/moses-and-the-brazen-serpent-1898,1898,,https://uploads0.wikiart.org/images/augustus-john/moses-and-the-brazen-serpent-1898.jpg!Large.jpg,1898,Post-Impressionism,religious painting,Mythology,,,,,
https://www.wikiart.org/en/maurice-prendergast/campo-santa-maria-formosa-venice-1912,1912,,https://uploads1.wikiart.org/images/maurice-prendergast/campo-santa-maria-formosa-venice-1912.jpg!Large.jpg,1912,Post-Impressionism,cityscape,streets-and-squares|Venice|Town|Human settlement|Public space|City,paper|watercolor,Private Collection,,,
https://www.wikiart.org/en/kitagawa-utamaro/drunken-courtesan,,,https://uploads5.wikiart.org/images/kitagawa-utamaro/drunken-courtesan.jpg!Large.jpg,,Ukiyo-e,genre painting,female-portraits,,,,,
https://www.wikiart.org/en/abdul-mati-klarwein/carmen-kaplan-1967,1967,,https://uploads6.wikiart.org/00218/images/abdul-mati-klarwein/carmen-kaplan-1967.jpg!Large.jpg,1967,Magic Realism,portrait,,,,,,
https://www.wikiart.org/en/vasily-polenov/downpour-1874,1874,,https://uploads8.wikiart.org/images/vasily-polenov/downpour-1874.jpg!Large.jpg,1874,Romanticism|Realism,landscape,roads-and-vehicles|rain-and-fog|Sky|morning|Atmosphere,,,,,
https://www.wikiart.org/en/reuben-nakian/leda-and-the-swan-jrfa-9882-1978,1978,,https://uploads7.wikiart.org/images/reuben-nakian/leda-and-the-swan-jrfa-9882-1978.jpg,1978,Expressionism,sculpture,Horn|Bronze sculpture|Mythology|Greek-and-Roman-Mythology|Leda|Jupiter/Zeus|Leda-and-the-Swan,,,,,
https://www.wikiart.org/en/natori-shunsen/kotar-in-the-role-of-yayoi-1915,1915,,https://uploads8.wikiart.org/images/natori-shunsen/kotar-in-the-role-of-yayoi-1915.jpg!Large.jpg,1915,Shin-hanga,yakusha-e,Hair|Geisha|Hairstyle|Eyebrow|Cheek|Forehead|Shimada,,,,,
https://www.wikiart.org/en/aubrey-beardsley/the-lady-of-the-lake-telleth-arthur-of-the-sword-excalibur,1893,,https://uploads1.wikiart.org/images/aubrey-beardsley/the-lady-of-the-lake-telleth-arthur-of-the-sword-excalibur.jpg!Large.jpg,1893,Art Nouveau (Modern),illustration,"fictional-characters|King-Arthur|Thomas-Malory-""Le-Morte-d'Arthur""|History",lithography,Private Collection,,,
https://www.wikiart.org/en/eric-ravilious/cement-works-no-2-c-1934,1934,,https://uploads1.wikiart.org/images/eric-ravilious/cement-works-no-2-c-1934.jpg!Large.jpg,1934,Magic Realism,landscape,,,,,,
https://www.wikiart.org/en/ivan-generalic/the-red-bull-1972,1972,,https://uploads3.wikiart.org/images/ivan-generalic/the-red-bull-1972.jpg!Large.jpg,1972,Naïve Art (Primitivism),animal painting,Bovine|Working animal|Livestock,,,,,
https://www.wikiart.org/en/m-c-escher/palm-tree,1923,,https://uploads0.wikiart.org/images/m-c-escher/palm-tree.jpg!Large.jpg,1923,Expressionism,landscape,flowers-and-plants|forests-and-trees|palms|Tree|Botany|Plant|Woody plant|Arecales|Palm tree|Organism,,,,,
https://www.wikiart.org/en/sergei-parajanov/the-sketch-to-the-movie-colour-of-pomegranate-hunter-1967,1967,,https://uploads3.wikiart.org/images/sergei-parajanov/the-sketch-to-the-movie-colour-of-pomegranate-hunter-1967(2).jpg!Large.jpg,1967,Naïve Art (Primitivism),sketch and study,Gentleman,metal|collage|plywood|cloth|feather,,Works before jail,"The sketch to the movie ""Colour of Pomegranate""",
https://www.wikiart.org/en/vincent-van-gogh/four-men-on-a-road-with-pine-trees-1890,1890,Saint-rémy-de-provence,https://uploads3.wikiart.org/images/vincent-van-gogh/four-men-on-a-road-with-pine-trees-1890(1).jpg!Large.jpg,"1890|Saint-rémy-de-provence|1890; Saint-rémy-de-provence, France",Post-Impressionism,sketch and study,walking|Sketch|Human,paper|pencil,"Van Gogh Museum, Amsterdam, Netherlands",,,
https://www.wikiart.org/en/camille-pissarro/jeanne-in-the-garden-pontoise,,,https://uploads8.wikiart.org/images/camille-pissarro/jeanne-in-the-garden-pontoise.jpg!Large.jpg,,Impressionism,portrait,Tree|Botany,canvas|oil,"Uffizi Gallery, Florence, Italy",,,
https://www.wikiart.org/en/amedeo-modigliani/seated-woman-with-child-motherhood-1919,1919,Paris,https://uploads1.wikiart.org/images/amedeo-modigliani/seated-woman-with-child-motherhood-1919.jpg!Large.jpg,"1919|Paris|1919; Paris, France",Expressionism,portrait,female-portraits|mother-and-child,canvas|oil,"Lille Métropole Museum of Modern, Contemporary and Outsider Art (LaM), Lille, France",,,
https://www.wikiart.org/en/joan-miro/blue-ii,1961,,https://uploads6.wikiart.org/images/joan-miro/blue-ii.jpg!Large.jpg,1961,Surrealism|Abstract Expressionism,abstract,,canvas|oil,"Georges Pompidou Center, Paris, France",,,
https://www.wikiart.org/en/mircea-cantor/like-birds-sitting-on-a-high-voltage-wire-2009,2009,,https://uploads3.wikiart.org/images/mircea-cantor/like-birds-sitting-on-a-high-voltage-wire-2009.jpg,2009,Conceptual Art,installation,Shelf|Display case|Furniture|Shelving|Product|Bookcase,,,,,
https://www.wikiart.org/en/mario-prassinos/p-retextat-no2-1971,1971,,https://uploads5.wikiart.org/images/mario-prassinos/p-retextat-no2-1971.jpg,1971,Art Informel,abstract,Brown,,,,,
https://www.wikiart.org/en/robert-qualters/big-self-portrait-2003,2003,,https://uploads0.wikiart.org/images/robert-qualters/big-self-portrait-2003.jpg!Large.jpg,2003,Neo-Expressionism,self-portrait,,,,,,
https://www.wikiart.org/en/jammie-holmes/first-birthday-party-2020,2020,,https://uploads3.wikiart.org/00320/images/jammie-holmes/first-birthday-party.jpg!Large.jpg,2020,Neo-Expressionism,portrait,,,,,,
https://www.wikiart.org/en/wlodzimierz-zakrzewski/le-verdos-1981-50x61-1981,1981,,https://uploads6.wikiart.org/00153/images/wlodzimierz-zakrzewski/le-verdos-1981-50x61.jpg!Large.jpg,1981,Realism,landscape,Tree|House,,,,,
https://www.wikiart.org/en/richard-diebenkorn/ocean-park-no-21,1969,,https://uploads2.wikiart.org/00273/images/richard-diebenkorn/rd2413pub.jpg!Large.jpg,1969,Color Field Painting,abstract,,canvas|oil,,,Ocean Park (1968-1985),
https://www.wikiart.org/en/jeff-koons/elvis-2003,2003,,https://uploads5.wikiart.org/00422/images/jeff-koons/pop24-sm.jpg,2003,Hyper-Realism|Neo-Dada,digital|nude painting (nu),female-nude|Elvis-Presley,digital|oil,,,Popeye,
https://www.wikiart.org/en/felix-vallotton/portrait-of-juliette-lacour-model-1886,1886,,https://uploads7.wikiart.org/images/felix-vallotton/portrait-of-juliette-lacour-model-1886.jpg!Large.jpg,1886,Art Nouveau (Modern),portrait,female-portraits|Gentleman|Chin|Forehead,canvas|oil,,,,
https://www.wikiart.org/en/raoul-de-keyser/untitled-2002,2002,,https://uploads8.wikiart.org/images/raoul-de-keyser/untitled-2002.jpg,2002,New Casualism,abstract,Line,,,,,
https://www.wikiart.org/en/salvador-dali/vinea-electa-isaiah-5-6-1967,1967,,https://uploads3.wikiart.org/images/salvador-dali/vinea-electa-isaiah-5-6-1967.jpg,1967,Symbolism|Abstract Expressionism,religious painting,,gouache,,Classic Period (1941-1989),The Biblia Sacra,
https://www.wikiart.org/en/roger-raveel/man-with-wire-1953,1953,,https://uploads1.wikiart.org/images/roger-raveel/man-with-wire-1953.jpg,1953,Pop Art,genre painting,,,,,,
https://www.wikiart.org/en/rufino-tamayo/ninos-jugando-con-fuego-1947,1947,,https://uploads4.wikiart.org/images/rufino-tamayo/ninos-jugando-con-fuego-1947.jpg!Large.jpg,1947,Cubism|Expressionism,figurative,children|Fire|troubles-and-disasters,canvas|oil,Private Collection,,,
https://www.wikiart.org/en/bridget-riley/arrest-1-1965,1965,,https://uploads6.wikiart.org/images/bridget-riley/arrest-1-1965.jpg,1965,Op Art,abstract,Line|Pattern,,,,,
https://www.wikiart.org/en/pablo-picasso/buffet-henry-ii-and-armchair-with-dog-1959,1959,,https://uploads0.wikiart.org/images/pablo-picasso/buffet-henry-ii-and-armchair-with-dog-1959.jpg!Large.jpg,1959,Surrealism,interior,animals|famous-people|dogs|furniture-and-decoration|Henri II,,Private Collection,Later Years,,
https://www.wikiart.org/en/blinky-palermo/blau-auf-gr-n-1965,1965,,https://uploads3.wikiart.org/images/blinky-palermo/blau-auf-gr-n-1965.jpg,1965,Abstract Expressionism,abstract,,,,,,
https://www.wikiart.org/en/alfred-stieglitz/georgia-o-keeffe-1920,1920,,https://uploads0.wikiart.org/images/alfred-stieglitz/georgia-o-keeffe-1920.jpg!Large.jpg,1920,Pictorialism,photo,Photograph|Arm|Hand|Finger|Snapshot|Gesture|Muscle,,,,,
https://www.wikiart.org/en/alfred-sisley/the-seine-at-saint-mammes-1888,1888,,https://uploads6.wikiart.org/images/alfred-sisley/the-seine-at-saint-mammes-1888.jpg!Large.jpg,1888,Impressionism,landscape,rivers-and-waterfalls|Bank|River|Sky|Waterway|Bridge,canvas|oil,Private Collection,,,
https://www.wikiart.org/en/lynda-benglis/manorama-1976,1976,,https://uploads6.wikiart.org/images/lynda-benglis/manorama-1976.jpg,1976,Minimalism,sculpture,,,,,,
https://www.wikiart.org/en/henry-herbert-la-thangue/study-of-a-boy-in-a-black-hat-before-a-cornfield,,,https://uploads8.wikiart.org/images/henry-herbert-la-thangue/study-of-a-boy-in-a-black-hat-before-a-cornfield.jpg!Large.jpg,,Impressionism,sketch and study,Hat|Headgear,,,,,
https://www.wikiart.org/en/frida-kahlo/portrait-of-cristina-my-sister-1928,1928,,https://uploads3.wikiart.org/images/magdalena-carmen-frieda-kahlo-y-calder%C3%B3n-de-rivera/portrait-of-cristina-my-sister-1928.jpg!Large.jpg,1928,Naïve Art (Primitivism),portrait,female-portraits,wood|oil,Private Collection,,,
https://www.wikiart.org/en/gabriel-von-max/temperance,,,https://uploads6.wikiart.org/images/gabriel-von-max/temperance.jpg!Large.jpg,,Romanticism,animal painting,Primate|Macaque|Rhesus macaque|Common chimpanzee|Old world monkey|New World monkey|Human,,,,,
https://www.wikiart.org/en/corita-kent/love-stamp-1985,1985,,https://uploads6.wikiart.org/00333/images/corita-kent/love-stamp-1985.jpg!Large.jpg,1985,Pop Art,advertisement,,,,,,
https://www.wikiart.org/en/guanxiu/the-10th-panthaka-arhat,891,,https://uploads1.wikiart.org/images/guanxiu/the-10th-panthaka-arhat.jpg,891,Ink and wash painting,religious painting,,,,,Sixteen Arhats at Shengyin Temple,
https://www.wikiart.org/en/ramirez-villamizar/16-torres-1972,1972,,https://uploads4.wikiart.org/images/ramirez-villamizar/16-torres-1972.jpg!Large.jpg,1972,Constructivism,sculpture,Nature|Vegetation|Natural landscape|Sky|Tree|Biome|Cloud,,,,,
https://www.wikiart.org/en/gustave-dore/inferno-canto-5,,,https://uploads8.wikiart.org/images/gustave-dore/inferno-canto-5.jpg!Large.jpg,,Romanticism,illustration,"Greek-and-Roman-Mythology|fictional-characters|Dante|Virgil|Dante-Alighieri-""The-Divine-Comedy""|Minos",,,,The Divine Comedy,
https://www.wikiart.org/en/sir-lawrence-alma-tadema/catullus-at-lesbia-s-1865,1865,,https://uploads8.wikiart.org/images/alma-tadema-lawrence/catullus-at-lesbia-s-1865.jpg!Large.jpg,1865,Romanticism,genre painting,,oil,Private Collection,,,
https://www.wikiart.org/en/antonio-de-la-gandara/ida-lvovna-rubinstein-ballet-dancer-0,,,https://uploads8.wikiart.org/00240/images/antonio-de-la-gandara/ida-rubinstein-1.jpg,,Art Nouveau (Modern),design|portrait,Lady,,,,,
https://www.wikiart.org/en/george-dawe/portrait-of-adam-i-bistrom-1825,1825,,https://uploads1.wikiart.org/00318/images/george-dawe/adam-bistrom.jpg!Large.jpg,1825,Neoclassicism,portrait,male-portraits,oil,"Hermitage Museum, Saint Petersburg, Russia",,,
https://www.wikiart.org/en/andrzej-wroblewski/blue-chauffeur,1948,,https://uploads0.wikiart.org/00128/images/andrzej-wroblewski/szofer-niebieski-1948.jpg!Large.jpg,1948,Expressionism,,,,,,,
https://www.wikiart.org/en/abbas-kiarostami/the-road-1-2010,2010,,https://uploads5.wikiart.org/00116/images/abbas-kiarostami/the-road-02.jpg!Large.jpg,2010,,photo,Nature|Photograph|Monochrome photography|Sky|Geological phenomenon|Cloud|Rock,,,,,
https://www.wikiart.org/en/erte/premier,,,https://uploads.wikiart.org/Content/images/FRAME-600x480.jpg,,Art Deco,design,designs-and-sketches|Fashion illustration|Clothing|Turquoise|costume design|Fashion design|fashion|Outerwear|Dress,,,,,
https://www.wikiart.org/en/odilon-redon/bouquet-of-flowers,1900,,https://uploads2.wikiart.org/images/odilon-redon/bouquet-of-flowers.jpg!Large.jpg,1900,Realism,flower painting,flowers-and-plants|Still life photography|Bouquet|Flower|Plant|Cut flowers|Vase|Flowerpot,canvas|oil,Private Collection,,,
https://www.wikiart.org/en/georges-hugnet/le-retour-au-pass-1936-1,1936,,https://uploads0.wikiart.org/images/georges-hugnet/le-retour-au-pass-1936-1.jpg,1936,Dada|Surrealism,figurative,,,,,,
https://www.wikiart.org/en/honore-daumier/the-carnival-parade,,,https://uploads5.wikiart.org/images/honore-daumier/the-carnival-parade.jpg!Large.jpg,,Realism,genre painting,celebrations-and-festivals,,,,,
https://www.wikiart.org/en/georges-braque/not_detected_193676,1948,,https://uploads5.wikiart.org/images/georges-braque/not_detected_193676.jpg!Large.jpg,1948|1948; France,Cubism|Expressionism,genre painting,female-nude|hygiene-and-cosmetics,,,,,
https://www.wikiart.org/en/william-shayer/the-midday-rest,,,https://uploads1.wikiart.org/images/william-shayer/the-midday-rest.jpg!Large.jpg,,Romanticism,genre painting,animals|group-portraits|forests-and-trees|Rural area|Horse,canvas|oil,Private Collection,,,
https://www.wikiart.org/en/abraham-manievich/flowers-vase-on-a-hamper,,,https://uploads3.wikiart.org/images/abraham-manievich/flowers-vase-on-a-hamper.jpg,,Post-Impressionism,flower painting,Bouquet|Flower|Still life photography|Plant|Vase,,,,,
https://www.wikiart.org/en/kiki-smith/everywhere-sitting-fawn-2010,2010,,https://uploads0.wikiart.org/images/kiki-smith/everywhere-sitting-fawn-2010.jpg,2010,Feminist Art,animal painting,Hare,,,,,
https://www.wikiart.org/en/oyvind-fahlstrom/opera-1968,1968,,https://uploads6.wikiart.org/images/oyvind-fahlstrom/opera-1968.jpg,1968,Neo-Dada,figurative,,,,,,
https://www.wikiart.org/en/jean-leon-gerome/caesar-crossing-the-rubicon,,,https://uploads5.wikiart.org/images/jean-leon-gerome/caesar-crossing-the-rubicon.jpg,,Academicism,sculpture,famous-people|Julius-Caesar|Statue|Bronze sculpture|Figurine|Horse|Horse trainer|Roman-Republic,,,,,
https://www.wikiart.org/en/henri-matisse/music-1910,1910,,https://uploads4.wikiart.org/images/henri-matisse/music-1910.jpg!Large.jpg,1910,Expressionism|Fauvism,genre painting,Orange,canvas|oil,"Hermitage Museum, Saint Petersburg, Russia",,,
https://www.wikiart.org/en/alfio-giuffrida/cds-blind-2005,2005,,https://uploads8.wikiart.org/00226/images/alfio-giuffrida/cds-blind-2005.jpg!Large.jpg,2005,Conceptual Art|Neo-Pop Art,sculpture|installation,Technology,,,,,
https://www.wikiart.org/en/felix-vallotton/portrait-of-jean-mor-as-1898,1898,,https://uploads6.wikiart.org/images/felix-vallotton/portrait-of-jean-mor-as-1898.jpg!Large.jpg,1898,Art Nouveau (Modern),portrait,male-portraits|famous-people|Headgear,,,,Le Livre des masques,
https://www.wikiart.org/en/wilhelm-sasnal/gaddafi-1-2011,2011,,https://uploads0.wikiart.org/00145/images/wilhelm-sasnal/gaddafi-1-2011.jpg!Large.jpg,2011,Neo-Expressionism,figurative,,,,,,
https://www.wikiart.org/en/vasiliy-ryabchenko/balbesin-upbringing-1987,1987,Odessa,https://uploads4.wikiart.org/00144/images/vasiliy-ryabchenko/vasiliy-ryabchenko-balbesin-upbringing-110-110-cm-oil-on-canvas-1987.jpg!Large.jpg,"1987; Odessa, Ukraine|Odessa|1987",Neo-Expressionism,figurative,,oil,,,,
https://www.wikiart.org/en/alexandre-cabanel/faun-head-1860,1860,,https://uploads3.wikiart.org/00483/images/alexandre-cabanel/img-0302.jpeg!Large.jpeg,1860,,sketch and study,Mythical creature|male-portraits|fauns,chalk|stump,,,,
https://www.wikiart.org/en/antonio-bueno/still-life-1949,1949,,https://uploads6.wikiart.org/00319/images/antonio-bueno/still-life-1949.png!Large.png,1949,Classical Realism|Metaphysical art,still life,,,,,,
https://www.wikiart.org/en/samuel-peploe/still-life-white-roses-1925,1925,,https://uploads3.wikiart.org/images/samuel-peploe/still-life-white-roses-1925.jpg!Large.jpg,1925,Post-Impressionism,still life,Flower|Still life photography|Plant,,,,,
https://www.wikiart.org/en/columbano-bordalo-pinheiro/auto-retrato-1904,1904,,https://uploads5.wikiart.org/images/columbano-bordalo-pinheiro/auto-retrato-1904.jpg,1904,Realism,self-portrait,Gentleman,,,,,
https://www.wikiart.org/en/abraham-manievich/late-summer-afternoon-the-bronx,,,https://uploads2.wikiart.org/images/abraham-manievich/late-summer-afternoon-the-bronx.jpg!Large.jpg,,Expressionism,cityscape,New-York|Textile,,,,,
https://www.wikiart.org/en/donald-judd/untitled-1967,1967,,https://uploads4.wikiart.org/00336/images/donald-judd/untitled-1967.jpg!Large.jpg,1967,Minimalism,sculpture,,,,,,
https://www.wikiart.org/en/joaquin-torres-garcia/constructive-composition-1943,1943,,https://uploads4.wikiart.org/images/joaquin-torres-garcia/constructive-composition-1943.jpg!Large.jpg,1943,Abstract Art,abstract,Collection,,,,,
https://www.wikiart.org/en/valentin-serov/portrait-of-mikhail-morozov-1902,1902,,https://uploads0.wikiart.org/images/valentin-serov/portrait-of-mikhail-morozov-1902.jpg!Large.jpg,1902,Realism,portrait,male-portraits|famous-people|Lady,canvas|oil,"Tretyakov Gallery, Moscow, Russia",,,
https://www.wikiart.org/en/alexandre-istrati/composition-1956,1956,,https://uploads4.wikiart.org/images/alexandre-istrati/composition-1956.jpg,1956,Tachisme,abstract,,,,,,
https://www.wikiart.org/en/maurice-prendergast/lighthouse-at-st-malo,1907,,https://uploads3.wikiart.org/images/maurice-prendergast/lighthouse-at-st-malo.jpg!Large.jpg,1907,Post-Impressionism,genre painting,,canvas|oil,,,,
https://www.wikiart.org/en/john-gibson/pandora,,,https://uploads8.wikiart.org/images/john-gibson/pandora.jpg!Large.jpg,,Neoclassicism,sculpture,Statue|Classical sculpture|Monument|Stone carving|Museum|Tourist attraction|Carving,,,,,
