url,Create Date,Create Location,Date,image_url,Style,Period,Genre,Media,Location,tags,Series,Theme
https://www.wikiart.org/en/claude-monet/the-grand-canal-in-venice-01,1908,,1908,https://uploads3.wikiart.org/images/claude-monet/the-grand-canal-in-venice-01.jpg!Large.jpg,Impressionism,,cityscape,,,,The Grand Canal,
https://www.wikiart.org/en/paul-gauguin/head-of-a-breton-marie-louarn-1888,1888,Pont-aven,"Pont-aven|1888; Pont-aven, France|1888",https://uploads0.wikiart.org/images/paul-gauguin/head-of-a-breton-marie-louarn-1888.jpg!Large.jpg,Post-Impressionism,Breton period,portrait,oil|canvas,Private Collection,female-portraits|Face|Head|Cheek|Chin|Nose|Brittany,,
https://www.wikiart.org/en/alberto-magnelli/animated-tension-1953,1953,,1953,https://uploads8.wikiart.org/images/alberto-magnelli/animated-tension-1953.jpg,Abstract Art,,abstract,,,,,
https://www.wikiart.org/en/childe-hassam/feeding-pigeons-in-the-piazza,1883,,1883,https://uploads5.wikiart.org/images/childe-hassam/feeding-pigeons-in-the-piazza.jpg!Large.jpg,Impressionism,,genre painting,,,streets-and-squares|houses-and-buildings|Holy places|Stock photography|Venice,,
https://www.wikiart.org/en/william-holman-hunt/a-converted-british-family-sheltering-a-christian-priest-from-the-persecution-of-the-druids-1850,1850,,1850,https://uploads6.wikiart.org/images/william-holman-hunt/a-converted-british-family-sheltering-a-christian-priest-from-the-persecution-of-the-druids-1850.jpg!Large.jpg,Romanticism,,genre painting,oil|canvas,"Ashmolean Museum, Oxford, UK",families|People|Human|Adaptation,,
https://www.wikiart.org/en/abbott-handerson-thayer/sunset-1909,1909,,1909,https://uploads4.wikiart.org/00123/images/abbott-handerson-thayer/sunset-1909.jpg!Large.jpg,Realism,,cloudscape,,,Sky|Cloud|Afterglow|Horizon|Sunset|morning,,
https://www.wikiart.org/en/john-bratby/self-portrait-triptych-1961,1961,,1961,https://uploads1.wikiart.org/images/john-bratby/self-portrait-triptych-1961.jpg!Large.jpg,Expressionism,,self-portrait,,,,,
https://www.wikiart.org/en/ilya-repin/a-woman-in-a-cap,,,,https://uploads7.wikiart.org/images/ilya-repin/a-woman-in-a-cap.jpg!Large.jpg,Realism,,portrait,etching|paper,"Vitebsk Museum of Fine Arts, Vitebsk, Belarus",Head|Chin|Forehead|Black hair,,
https://www.wikiart.org/en/patrick-procktor/back-bay-in-bombay-from-the-india-mother-suite-of-7-aquatints-1970,1970,,1970,https://uploads8.wikiart.org/images/patrick-procktor/back-bay-in-bombay-from-the-india-mother-suite-of-7-aquatints-1970.jpg,Pop Art,,landscape,,,Tree|Sky|Line,,
https://www.wikiart.org/en/joe-goode/tornado-1911,1971,,1971,https://uploads1.wikiart.org/images/joe-goode/tornado-1911.jpg,Abstract Expressionism,,abstract,,,Sky,,
https://www.wikiart.org/en/ivan-aivazovsky/pushkin-at-the-top-of-the-ai-petri-mountain-at-sunrise-1899,1899,,1899,https://uploads1.wikiart.org/images/ivan-aivazovsky/pushkin-at-the-top-of-the-ai-petri-mountain-at-sunrise-1899.jpg!Large.jpg,Romanticism,,landscape,oil|canvas,,famous-people|sunrise-and-sunset|seas-and-oceans|Alexander-Pushkin|Crimea|mountains|Ai-Petri|Crimean-Mountains|Sky,,
https://www.wikiart.org/en/willi-baumeister/bluxao-1955,1955,,1955,https://uploads7.wikiart.org/images/willi-baumeister/bluxao-1955.jpg,Art Informel,,abstract,,,,,
https://www.wikiart.org/en/bill-bollinger/untitled-lake-series-1973-1,1973,,1973,https://uploads4.wikiart.org/images/bill-bollinger/untitled-lake-series-1973-1.jpg!Large.jpg,Post-Minimalism,,sculpture,,,,,
https://www.wikiart.org/en/karl-knaths/composition-1936,1936,,1936,https://uploads8.wikiart.org/images/karl-knaths/composition-1936.jpg!Large.jpg,Cubism,,genre painting,,,,,
https://www.wikiart.org/en/grace-cossington-smith/the-reader-1916,1916,,1916,https://uploads0.wikiart.org/images/grace-cossington-smith/the-reader-1916.jpg!Large.jpg,Post-Impressionism,,genre painting,,,Sitting,,
https://www.wikiart.org/en/maurice-prendergast/boston-also-known-as-park-st-boston,1907,,1907,https://uploads8.wikiart.org/images/maurice-prendergast/boston-also-known-as-park-st-boston.jpg!Large.jpg,Post-Impressionism,,cityscape,paper|watercolor,Private Collection,streets-and-squares,,
https://www.wikiart.org/en/beatriz-milhazes/dan-a-dos-reis,,,,https://uploads1.wikiart.org/images/beatriz-milhazes/dan-a-dos-reis.jpg,P&D (Pattern and Decoration),,tessellation,,,Circle|Textile|Pattern,,
https://www.wikiart.org/en/hilma-af-klint/atom-series-no-8-atom-on-the-ether-plane-is-in-constant-change-between-rest-and-activity-at-the-1917,1917,,1917,https://uploads4.wikiart.org/images/hilma-af-klint/atom-series-no-8-atom-on-the-ether-plane-is-in-constant-change-between-rest-and-activity-at-the-1917.jpg,Abstract Art,,abstract,paper|watercolor,,Clock|Wall clock|Line,,
https://www.wikiart.org/en/kuzma-petrov-vodkin/herring-1918,1918,,1918,https://uploads3.wikiart.org/images/kuzma-petrov-vodkin/herring-1918.jpg!Large.jpg,Symbolism,,still life,oil|canvas,,Stone tool,,
https://www.wikiart.org/en/aztec-art/feathered-serpent-ornament-1521,1521,,1521,https://uploads3.wikiart.org/00293/images/aztec-art/feathered-serpent-ornament.jpg!Large.jpg,Post-classic (c.900-1580),,jewelry,gold,"Metropolitan Museum of Art (Met), New York City, NY, US",Sketch,,
https://www.wikiart.org/en/ilya-mashkov/september-morning-in-artek-soloviev-and-artekovtsy-1929,1929,,1929,https://uploads2.wikiart.org/images/ilya-mashkov/september-morning-in-artek-soloviev-and-artekovtsy-1929.jpg,Impressionism,,genre painting,,,group-portraits|seas-and-oceans|Crimea|Textile,,
https://www.wikiart.org/en/leon-underwood/still-life-1930,1930,,1930,https://uploads1.wikiart.org/images/leon-underwood/still-life-1930.jpg!Large.jpg,Realism,,still life,,,Still life photography|Fruit|Vegetable|Food,,
https://www.wikiart.org/en/arshile-gorky/still-life-of-flower,,,,https://uploads5.wikiart.org/images/arshile-gorky/still-life-of-flower.jpg!Large.jpg,Post-Impressionism,,flower painting,,,Still life photography,,
https://www.wikiart.org/en/henri-matisse/pansies-1903,1942,,1942,https://uploads5.wikiart.org/00133/images/henri-matisse/dancer-in-repose-1942.jpg!Large.jpg,Expressionism,,genre painting,,,,,
https://www.wikiart.org/en/agostino-bonalumi/white-2005,2005,,2005,https://uploads7.wikiart.org/images/agostino-bonalumi/white-2005.jpg,Spatialism,,abstract,,,,,
https://www.wikiart.org/en/theophile-steinlen/playful-cats,,,,https://uploads1.wikiart.org/images/theophile-steinlen/playful-cats.jpg,Realism,,sketch and study,,,Sketch,,
https://www.wikiart.org/en/theodor-pallady/debarcader-pe-sena-dinspre-belleville,,,,https://uploads6.wikiart.org/images/theodor-pallady/debarcader-pe-sena-dinspre-belleville.jpg!Large.jpg,Impressionism,,figurative,,,Waterway,,
https://www.wikiart.org/en/karl-bryullov/the-judas-kiss-1847,1847,,1847,https://uploads4.wikiart.org/images/karl-bryullov/the-judas-kiss-1847.jpg!Large.jpg,Romanticism,,religious painting,,,Christianity|saints-and-apostles|Jesus-Christ|Juda|Prophet,,
https://www.wikiart.org/en/emil-nolde/wildly-dancing-children,,,,https://uploads5.wikiart.org/images/emil-nolde/wildly-dancing-children.jpg!Large.jpg,Expressionism,,symbolic painting,,,characters-and-emotions,,
https://www.wikiart.org/en/edward-hopper/self-portrait,1903,,1903,https://uploads7.wikiart.org/images/edward-hopper/self-portrait.jpg!Large.jpg,New Realism,,self-portrait,oil|canvas,"Museum of Fine Arts (MFA), Boston, MA, US",famous-people|self-portrait|Painter,,
https://www.wikiart.org/en/jacek-yerka/travelling-cutter-2013-1,2013,,2013,https://uploads7.wikiart.org/images/jacek-yerka/travelling-cutter-2013-1.jpg!Large.jpg,Surrealism,,animal painting,pencil,,fantastic-vehicles|Jaw|Organism,,
https://www.wikiart.org/en/pablo-picasso/portrait-of-madame-canals-1905,1905,,1905,https://uploads6.wikiart.org/images/pablo-picasso/portrait-of-madame-canals-1905.jpg!Large.jpg,Post-Impressionism,Rose Period,portrait,oil|canvas,"Museu Picasso, Barcelona, Spain",female-portraits|Lady,,
https://www.wikiart.org/en/adolph-gottlieb/a-palette-of-imagery-1944,1944,,1944,https://uploads2.wikiart.org/images/adolph-gottlieb/a-palette-of-imagery-1944.jpg,Surrealism,,figurative,,,,,
https://www.wikiart.org/en/cy-twombly/hero-and-leandro-a-painting-in-four-parts-part-ii,1984,,1984,https://uploads3.wikiart.org/images/cy-twombly/hero-and-leandro-a-painting-in-four-parts-part-ii.jpg,Abstract Expressionism,,abstract,,,Sky,Hero and Leander,
https://www.wikiart.org/en/john-hoyland/vigil-1980,1980,,1980,https://uploads3.wikiart.org/images/john-hoyland/vigil-1980.jpg!Large.jpg,Color Field Painting,,abstract,,,Tints and shades,,
https://www.wikiart.org/en/victor-brauner/poup-e-flacon,,,,https://uploads7.wikiart.org/images/victor-brauner/poup-e-flacon.jpg,Surrealism,,sculpture,,,Meerkat|Toy,,
https://www.wikiart.org/en/felicien-rops/tranformism,,,,https://uploads5.wikiart.org/images/felicien-rops/tranformism.jpg!Large.jpg,Symbolism,,nude painting (nu),engraving|paper,,female-nude|Sketch|Botany|Plant,,
https://www.wikiart.org/en/nasreen-mohamedi/untitled-3,,,,https://uploads6.wikiart.org/images/nasreen-mohamedi/untitled-3.jpg,Minimalism,,abstract,,,Text,,
https://www.wikiart.org/en/vasile-dobrian/a-perfumed-gale-of-the-autumn-is-all-that-s-left-in-my-memory-from-the-autumn-series,,,,https://uploads6.wikiart.org/images/vasile-dobrian/a-perfumed-gale-of-the-autumn-is-all-that-s-left-in-my-memory-from-the-autumn-series.jpg,Abstract Expressionism,,abstract,,,Graphic design,,
https://www.wikiart.org/en/joaqu-n-sorolla/valencian-fisherman-1897,1897,,1897; Spain|1897,https://uploads2.wikiart.org/images/joaquin-sorolla/valencian-fisherman-1897.jpg!Large.jpg,Impressionism,,genre painting,oil|canvas,Private Collection,fishing,,
https://www.wikiart.org/en/harrison-fisher/untitled-57,,,,https://uploads7.wikiart.org/images/harrison-fisher/untitled-57.jpg!Large.jpg,Kitsch,,design,,,Fashion illustration,,
https://www.wikiart.org/en/fernando-calhau/unknown-title,,,,https://uploads0.wikiart.org/images/fernando-calhau/unknown-title.jpg!Large.jpg,Spatialism,,abstract,,,Nose|Skin|Head|Snout,,
https://www.wikiart.org/en/zdzislaw-beksinski/untitled-47,,,,https://uploads1.wikiart.org/images/zdislav-beksinski/untitled-627.jpg!Large.jpg,Surrealism,,symbolic painting,,,allegories-and-symbols|roads-and-vehicles,,
https://www.wikiart.org/en/alina-szapocznikow/nanny-1967,1967,,1967,https://uploads5.wikiart.org/00289/images/alina-szapocznikow/nanny-1967-1.jpg,Nouveau Réalisme,,sculpture,,,Monochrome photography|Hand,,
https://www.wikiart.org/en/david-kakabadze/abstraction-1927-3,1927,,1927,https://uploads5.wikiart.org/images/david-kakabadze/abstraction-1927-3.jpg!Large.jpg,Abstract Art,Parisian period (1919-1927),abstract,metal|oil|cardboard,Private Collection,,Abstractions,
https://www.wikiart.org/en/george-frederick-watts/orpheus-and-eurydice-2,,,,https://uploads7.wikiart.org/images/george-frederick-watts/orpheus-and-eurydice-2.jpg!Large.jpg,Symbolism,,mythological painting,oil|canvas,Private Collection,Greek-and-Roman-Mythology|Human|Mythology,,
https://www.wikiart.org/en/ralph-blakelock/mountain-landscape-1877,1877,,1877,https://uploads1.wikiart.org/00302/images/ralph-blakelock/blakelock-ralph-albert-mountain-landscape-1877.jpg,Tonalism,,landscape,,,Nature|Natural landscape|Tree|Biome|Forest,,
https://www.wikiart.org/en/pyotr-konchalovsky/study-1933,1933,,1933,https://uploads8.wikiart.org/images/pyotr-konchalovsky/study-1933.jpg,Post-Impressionism,,sketch and study,,,male-nude|bathing-and-swimming|Human,,
https://www.wikiart.org/en/ivan-aivazovsky/sunset-over-the-crimean-coast,,,,https://uploads7.wikiart.org/00380/images/ivan-aivazovsky/sunset-over-the-crimean-coast-ivan-konstantinovich-aivazovsky.jpg!Large.jpg,Romanticism,,marina|cloudscape,,,,,
https://www.wikiart.org/en/camille-pissarro/lane-of-apple-trees-near-osny-pontoise-1874,1874,,1874,https://uploads4.wikiart.org/images/camille-pissarro/lane-of-apple-trees-near-osny-pontoise-1874.jpg!Large.jpg,Impressionism,,landscape,oil|canvas,Private Collection,Dirt road|Tree|Road|Natural landscape|Lane|Infrastructure,,
https://www.wikiart.org/en/roger-weik/untitled-2020-5,2020,"Los Angeles, California","Los Angeles, California|2020|c.2020; Los Angeles, California, United States",https://uploads0.wikiart.org/00305/images/roger-weik/dsc-0585-2020.JPG!Large.JPG,,,abstract,,,Pink,,
https://www.wikiart.org/en/mark-rothko/gethsemane-1944,1944,,1944,https://uploads2.wikiart.org/images/mark-rothko/not_detected_242141.jpg!Large.jpg,Surrealism,,figurative,,,,,
https://www.wikiart.org/en/marc-chagall/abraham-weeping-for-sarah-1931,1931,Paris,"Paris|1931; Paris, France|1931",https://uploads5.wikiart.org/images/marc-chagall/abraham-weeping-for-sarah-1931.jpg!Large.jpg,Naïve Art (Primitivism),,religious painting,oil|gouache|paper,,Abraham|Hebrew-Bible|Judaism|Sarah|birth-and-death,,
https://www.wikiart.org/en/alphonse-mucha/byzantine-head-the-blonde-1897,1897,,1897,https://uploads7.wikiart.org/images/alphonse-mucha/byzantine-head-the-blonde-1897.jpg!Large.jpg,Art Nouveau (Modern),,portrait,lithography,,female-portraits,,
https://www.wikiart.org/en/john-constable/salisbury-cathedral,,,,https://uploads5.wikiart.org/images/john-constable/salisbury-cathedral.jpg!Large.jpg,Romanticism,,sketch and study,,,countryside|Salisbury-Cathedral|monochrome,,
https://www.wikiart.org/en/pierre-auguste-renoir/portrait-of-pierre-renoir-in-a-sailor-suit-1890,1890,,1890,https://uploads4.wikiart.org/images/pierre-auguste-renoir/portrait-of-pierre-renoir-in-a-sailor-suit-1890.jpg!Large.jpg,Impressionism,Rejection of Impressionism,portrait,oil|canvas,Private Collection,Face|Lady|Cheek|Iris,,
https://www.wikiart.org/en/george-frederick-watts/panoramic-landscape-with-a-farmhouse,,,,https://uploads6.wikiart.org/images/george-frederick-watts/panoramic-landscape-with-a-farmhouse(1).jpg!Large.jpg,Romanticism,,landscape,oil|canvas,Private Collection,cottages-and-farmhouses|cliffs-and-rocks|Rural area|Highland,,
https://www.wikiart.org/en/tadashi-nakayama/flowers-and-riding-horse-1968,1968,,1968,https://uploads8.wikiart.org/images/tadashi-nakayama/flowers-and-riding-horse-1968.jpg!Large.jpg,Sōsaku hanga,,animal painting,,,Botany|Plant,,
https://www.wikiart.org/en/irma-stern/the-bride-1943,1943,,1943,https://uploads4.wikiart.org/images/irma-stern/the-bride-1943.jpg,Post-Impressionism,,portrait,,,Face|Cheek|Lady|Nose|Head,,
https://www.wikiart.org/en/ivan-aivazovsky/araks-river-and-ararat-1875,1875,,1875,https://uploads5.wikiart.org/images/ivan-aivazovsky/araks-river-and-ararat-1875.jpg!Large.jpg,Romanticism,,landscape,,,rivers-and-waterfalls|mountains|Sky|Mountainous landforms|Mountain|Atmospheric phenomenon|Atmosphere|Mountain range,,
https://www.wikiart.org/en/mikhail-lebedev/view-of-castel-gandolfo-near-rome-1836,1836,,1836,https://uploads7.wikiart.org/images/mikhail-lebedev/view-of-castel-gandolfo-near-rome-1836.jpg!Large.jpg,Realism,,landscape,oil|canvas,,forests-and-trees|Nature|Tree|Natural landscape|Sky|sunlight|morning|Leaf,,
https://www.wikiart.org/en/julius-leblanc-stewart/nude-in-an-interior-1914,1914,,1914,https://uploads3.wikiart.org/images/julius-leblanc-stewart/nude-in-an-interior-1914(1).jpg!Large.jpg,Realism,,nude painting (nu),oil|canvas,Private Collection,female-nude|furniture-and-decoration,,
https://www.wikiart.org/en/karl-bryullov/portrait-of-a-member-of-the-state-council-of-the-book-a-n-holytsyna,1841,,1841,https://uploads1.wikiart.org/images/karl-bryullov/portrait-of-a-member-of-the-state-council-of-the-book-a-n-holytsyna(1).jpg!Large.jpg,Romanticism,,portrait,oil|canvas,"Tretyakov Gallery, Moscow, Russia",male-portraits|Sitting|Furniture|Table,,
https://www.wikiart.org/en/constantin-flondor/miri-te-1966,1966,,1966,https://uploads2.wikiart.org/images/constantin-flondor/miri-te-1966.jpg!Large.jpg,Abstract Art,,abstract,,,Line|Pattern|Agriculture,,
https://www.wikiart.org/en/antonio-de-la-gandara/anne-catherine-premiere-epouse-de-l-artiste-a-l-eventail-1895,1895,,1895,https://uploads5.wikiart.org/00240/images/antonio-de-la-gandara/anne-catherine-premi-re-pouse-de-l-artiste-l-ventail-1895.jpg!Large.jpg,Art Nouveau (Modern)|Impressionism,,portrait,,,Sketch|Figure drawing,,
https://www.wikiart.org/en/samuel-palmer/garten-in-shoreham-1830,1830,,1830,https://uploads7.wikiart.org/images/samuel-palmer/garten-in-shoreham-1830.jpg,Romanticism,,landscape,,,Tree|Botany|Plant|Flower|spring,,
https://www.wikiart.org/en/rupert-bunny/endormies-1904,1904,,1904,https://uploads7.wikiart.org/images/rupert-bunny/endormies-1904.jpg!Large.jpg,Impressionism,,,,,,,
https://www.wikiart.org/en/georges-hugnet/untitled-1948,1948,,1948,https://uploads7.wikiart.org/images/georges-hugnet/untitled-1948.jpg,Dada|Surrealism,,figurative,,,,La Vie amoureuse des Spumiferes,
https://www.wikiart.org/en/adolph-gottlieb/looming-2-1969,1969,,1969,https://uploads0.wikiart.org/images/adolph-gottlieb/looming-2-1969.jpg,Color Field Painting,,,,,,,
https://www.wikiart.org/en/berthe-morisot/calvary-after-veronese,1858,,1858,https://uploads8.wikiart.org/images/berthe-morisot/calvary-after-veronese.jpg!Large.jpg,Realism,,religious painting,oil|canvas,Private Collection,Jesus-Christ|Crucifixion|Human|Mythology,,
https://www.wikiart.org/en/vincent-van-gogh/italian-woman-agostina-segatori-1887,1887,,1887|1887; France,https://uploads6.wikiart.org/images/vincent-van-gogh/italian-woman-agostina-segatori-1887.jpg!Large.jpg,Neo-Impressionism,,portrait,oil|canvas,"Musée d'Orsay, Paris, France",female-portraits|Ciociaro Costume,,
https://www.wikiart.org/en/pyotr-konchalovsky/volodya-by-the-water-1938,1938,,1938,https://uploads5.wikiart.org/images/pyotr-konchalovsky/volodya-by-the-water-1938.jpg,Realism,,genre painting,,,male-nude|bathing-and-swimming|Mythology|Human,,
