url,Create Date,Create Location,image_url,Date,Style,Genre,tags,Media,Location,Series,Period,Theme
https://www.wikiart.org/en/sa-nogueira/f-los-ouvir-a-tua-corneta-1972,1972,,https://uploads3.wikiart.org/images/sa-nogueira/f-los-ouvir-a-tua-corneta-1972.jpg,1972,Pop Art,,,,,,,
https://www.wikiart.org/en/sam-gilliam/pearlie,,,https://uploads7.wikiart.org/images/sam-gilliam/pearlie.jpg,,Abstract Expressionism,abstract,Textile,,,,,
https://www.wikiart.org/en/moise-kisling/not-identified-16,,,https://uploads2.wikiart.org/images/moise-kisling/not-identified-16.jpg!Large.jpg,,Post-Impressionism,nude painting (nu),female-portraits,,,,,
https://www.wikiart.org/en/charles-blackman/curiouser-and-curiouser-1956,1956,,https://uploads6.wikiart.org/images/charles-blackman/curiouser-and-curiouser-1956.jpg,1956,Expressionism,literary painting,,,,Alice in Wonderland,,
https://www.wikiart.org/en/john-french-sloan/movies-five-cents-1907,1907,,https://uploads2.wikiart.org/images/john-french-sloan/movies-five-cents-1907.jpg!Large.jpg,1907,New Realism,genre painting,group-portraits,oil|canvas,Private Collection,,,
https://www.wikiart.org/en/ward-jackson/powhatan-1968,1968,,https://uploads5.wikiart.org/images/ward-jackson/powhatan-1968.jpg,1968,Hard Edge Painting,abstract,Azure|Rectangle|Turquoise|Line,oil,,,,
https://www.wikiart.org/en/benjamin-canas/bacanal-1982,1982,,https://uploads6.wikiart.org/images/benjamin-canas/bacanal-1982.jpg,1982,Neo-Figurative Art,symbolic painting,Mythology|Human,,,,,
https://www.wikiart.org/en/achille-beltrame/king-umberto-i-in-his-private-life-1900,1900,,https://uploads4.wikiart.org/00330/images/achille-beltrame/re-umberto-i-nella-sua-vita-privata.jpg!Large.jpg,1900,Art Nouveau (Modern),illustration,,,,Illustrations for 'La Domenica del Corriere',,
https://www.wikiart.org/en/john-frederick-lewis/interior-of-a-school-in-cairo-detail,,,https://uploads5.wikiart.org/00298/images/john-frederick-lewis/interior-of-a-school-in-cairo-detail.jpg,,Orientalism,genre painting,,,,,,
https://www.wikiart.org/en/hiro-yamagata/not-detected-272421,1984,,https://uploads4.wikiart.org/images/hiro-yamagata/not-detected-272421.jpg!Large.jpg,1984,Pop Art,interior,Building|Room|Tourist attraction,silkscreen,,,,
https://www.wikiart.org/en/antonio-de-la-gandara/portrait-de-la-fille-klotz-fillette-a-la-robe-bleue,,,https://uploads2.wikiart.org/00240/images/antonio-de-la-gandara/antonio-de-la-gandara-portrait-de-la-fille-klotz-fillette-la-robe-bleue-1.jpg,,Impressionism,portrait,Lady|Fictional character|Long hair,pastel,,,,
https://www.wikiart.org/en/charles-e-burchfield/untitled-walking-person-january-10-1918-1918,1918,,https://uploads7.wikiart.org/00287/images/charles-e-burchfield/untitled-walking-person-january-10-1918.jpg,1918,New Realism,genre painting,Black cat|Cat,,,,,
https://www.wikiart.org/en/anna-ostroumova-lebedeva/neva-through-the-columns-of-the-exchange-1908,1908,,https://uploads5.wikiart.org/images/anna-ostroumova-lebedeva/neva-through-the-columns-of-the-exchange-1908.jpg!Large.jpg,1908|1908; Russian Federation,Art Nouveau (Modern),cityscape,moles-and-embankments|St.-Petersburg|arcades-and-colonnades|Neva,,,,,
https://www.wikiart.org/en/daniel-sambo-richter/brand-german-fragments-2006,2006,,https://uploads0.wikiart.org/00173/images/daniel-sambo-richter/brand.jpg!Large.jpg,2006,Contemporary Realism|New European Painting,figurative,Human|Human body,,,,,
https://www.wikiart.org/en/david-kakabadze/paris-1920-1,1920,,https://uploads8.wikiart.org/images/david-kakabadze/paris-1920-1.jpg!Large.jpg,1920,Expressionism,genre painting,Tree,paper|pencil|charcoal,Private Collection,Cubistic paris,Parisian period (1919-1927),
https://www.wikiart.org/en/r-b-kitaj/bather-psychotic-boy,,,https://uploads1.wikiart.org/images/r-b-kitaj/bather-psychotic-boy.jpg!Large.jpg,,Pop Art,portrait,female-portraits,,,,,
https://www.wikiart.org/en/johan-hendrik-weissenbruch/landscape-with-a-mill,,,https://uploads1.wikiart.org/images/johan-hendrik-weissenbruch/landscape-with-a-mill.jpg!Large.jpg,,Realism,landscape,boats-and-ships|mills-and-windmills|Windmill|Mill,,,,,
https://www.wikiart.org/en/aldo-mondino/qui-c-est-moi-chocolate-mosaic-1999,1999,,https://uploads1.wikiart.org/images/aldo-mondino/qui-c-est-moi-chocolate-mosaic-1999.jpg!Large.jpg,1999,Pop Art,sculpture,Pattern|Textile,,,,,
https://www.wikiart.org/en/petros-malayan/olshtin-street-1973,1973,,https://uploads1.wikiart.org/00316/images/petros-malayan/olshtin-street-1973.jpg,1973,Expressionism,cityscape,,,,,,
https://www.wikiart.org/en/felicien-rops/dinner-with-atheists,1882,,https://uploads5.wikiart.org/images/felicien-rops/dinner-with-atheists.jpg!Large.jpg,1882,Symbolism,illustration,fictional-characters,,,,,
https://www.wikiart.org/en/viktor-shatalin/laundry-is-drying-1970,1970,,https://uploads7.wikiart.org/00125/images/viktor-shatalin/laundry-is-drying-1970c.jpg,1970,Socialist Realism,landscape,Tree|Canoe birch|Woody plant|Plant,,,,,
https://www.wikiart.org/en/matsutani/black-7-2002-2002,2002,,https://uploads1.wikiart.org/images/matsutani/black-7-2002-2002(1).jpg!Large.jpg,2002,Minimalism,abstract,Text|Font,,,,,
https://www.wikiart.org/en/cuno-amiet/portrait-of-a-garden-1949,1949,,https://uploads6.wikiart.org/images/cuno-amiet/portrait-of-a-garden-1949.jpg,1949,Post-Impressionism,landscape,Flower|Plant|Meadow|Hollyhocks,,,,,
https://www.wikiart.org/en/salvador-dali/study-for-self-portrait,1920,,https://uploads7.wikiart.org/images/salvador-dali/study-for-self-portrait.jpg,1920,Post-Impressionism,self-portrait,Sketch|Figure drawing,paper|pencil,"Dalí Theatre and Museum, Figueres, Spain",,Early Years (1917-1927),
https://www.wikiart.org/en/larry-zox/untitled-1976,1976,,https://uploads2.wikiart.org/images/larry-zox/untitled-1976.jpg,1976,Lyrical Abstraction,abstract,Sky|Natural environment|Atmospheric phenomenon|Atmosphere|Ecoregion|Horizon|Line,,,,,
https://www.wikiart.org/en/max-ernst/illustration-to-a-week-of-kindness-1934-108,1934,Paris,https://uploads6.wikiart.org/images/max-ernst/illustration-to-a-week-of-kindness-1934-108.jpg!Large.jpg,"Paris|1934; Paris, France|1934",Surrealism,illustration,allegories-and-symbols,paper|collage,"Staatsgalerie Stuttgart, Stuttgart, Germany","""A Week of Kindness""",First French period,
https://www.wikiart.org/en/ivan-aivazovsky/peasants-returning-from-the-fields-at-sunset,,,https://uploads4.wikiart.org/00380/images/ivan-aivazovsky/peasants-returning-from-the-fields-at-sunset-ivan-konstantinovich-aivazovsky.jpg!Large.jpg,,Romanticism,cloudscape,,,,,,
https://www.wikiart.org/en/alfred-william-finch/harbor-entrance-ostend-1884,1884,,https://uploads8.wikiart.org/00329/images/alfred-william-finch/willy-finch-haveningang-van-oostende-1884-001.JPG!Large.JPG,1884,Realism,landscape,,oil,,,,
https://www.wikiart.org/en/anna-ostroumova-lebedeva/debacle-1922,1922,,https://uploads8.wikiart.org/images/anna-ostroumova-lebedeva/debacle-1922.jpg!Large.jpg,1922|1922; Russian Federation,Art Nouveau (Modern),cityscape,spring|rivers-and-waterfalls|St.-Petersburg|Text|Sketch|Line,,,,,
https://www.wikiart.org/en/janos-mattis-teutsch/the-dream-of-the-painter-1947,1947,,https://uploads3.wikiart.org/images/janos-mattis-teutsch/the-dream-of-the-painter-1947.jpg!Large.jpg,1947,Expressionism,figurative,,,,,,
https://www.wikiart.org/en/carl-larsson/ulf-and-pontus-1894,1894,,https://uploads6.wikiart.org/images/carl-larsson/ulf-and-pontus-1894(1).jpg!Large.jpg,1894|1894; Sweden,Art Nouveau (Modern),portrait,male-portraits|children portraits,watercolor|paper,,,,
https://www.wikiart.org/en/zinaida-serebriakova/tata-and-katia-in-the-mirror-1917,1917,,https://uploads7.wikiart.org/images/zinaida-serebriakova/tata-and-katia-in-the-mirror-1917.jpg!Large.jpg,1917,Art Nouveau (Modern),genre painting,arts-and-crafts|famous-people|female-portraits|children|Zinaida Serebriakova,,,,,
https://www.wikiart.org/en/wang-guangyi/materialist-s-art-2006,2006,,https://uploads5.wikiart.org/images/wang-guangyi/materialist-s-art-2006.jpg,2006,Neo-Pop Art,figurative,Fictional character|Superhero|Fiction,,,,,
https://www.wikiart.org/en/paul-albert-besnard/love-1886,1886,,https://uploads5.wikiart.org/00242/images/paul-albert-besnard/amour.jpg!Large.jpg,1886|c.1886; France,Impressionism,genre painting,,etching,"Metropolitan Museum of Art (Met), New York City, NY, US",,,
https://www.wikiart.org/en/ulfert-wilke/009,,,https://uploads4.wikiart.org/images/ulfert-wilke/009.jpg,,Abstract Expressionism,abstract,,,,,,
https://www.wikiart.org/en/carl-holsoe/interior-with-a-cello-0,,,https://uploads4.wikiart.org/00116/images/carl-holsoe/carl-vilhelm-hols-e-www-kaifineart-com-5-2.jpg!Large.jpg,,Expressionism,interior,Still life photography|Furniture,,,,,
https://www.wikiart.org/en/edward-lear/self-portrait,,,https://uploads5.wikiart.org/images/edward-lear/self-portrait.jpg!Large.jpg,,Romanticism,self-portrait,Text|Organ|Sketch|Jaw|Organism,,,,,
https://www.wikiart.org/en/alexandre-cabanel/pierre-balsan,,,https://uploads7.wikiart.org/00380/images/alexandre-cabanel/pierre-balsan-1807-1869-alexandre-cabanel.jpg!Large.jpg,,Academicism,portrait,male-portraits|Gentleman,oil,,,,
https://www.wikiart.org/en/utagawa-kuniyoshi/miura-jiroemon-kanetsune-1848,1848,,https://uploads5.wikiart.org/00239/images/utagawa-kuniyoshi/sc167018.jpg!Large.jpg,1848,Ukiyo-e,illustration,,woodblock print,"Museum of Fine Arts (MFA), Boston, MA, US",Stories of the True Loyalty of the Faithful Samurai,,
https://www.wikiart.org/en/ernst-ludwig-kirchner/self-portrait-4,1925,,https://uploads8.wikiart.org/images/ernst-ludwig-kirchner/self-portrait-4.jpg!Large.jpg,1925,Expressionism,self-portrait,male-portraits|famous-people|Face|Sketch|Forehead|Head|Nose|Jaw|Eyebrow,chalk,,,,
https://www.wikiart.org/en/adolf-dietrich/nachbargarten-im-herbst-1931,1931,,https://uploads4.wikiart.org/images/adolf-dietrich/nachbargarten-im-herbst-1931.jpg,1931,Naïve Art (Primitivism),landscape,Tree|House,,,,,
https://www.wikiart.org/en/alan-tellez/jungle,,,https://uploads6.wikiart.org/00314/images/alan-tellez/la-selva.jpg!Large.jpg,,Outsider art,abstract,,,,,,
https://www.wikiart.org/en/robert-motherwell/africa-7-1970,1970,,https://uploads2.wikiart.org/images/robert-motherwell/africa-7-1970.jpg!Large.jpg,1970,Lyrical Abstraction|Abstract Expressionism,abstract,,,,,,
https://www.wikiart.org/en/arshile-gorky/portrait-of-a-young-man-1927,1927,,https://uploads4.wikiart.org/images/arshile-gorky/portrait-of-a-young-man-1927.jpg!Large.jpg,1927,Post-Impressionism,portrait,male-portraits|famous-people|Arshile-Gorky|Cheek|Chin|Forehead,oil|canvas,,,,
https://www.wikiart.org/en/pierre-auguste-renoir/woman-s-head-2,,,https://uploads7.wikiart.org/images/pierre-auguste-renoir/woman-s-head-2.jpg!Large.jpg,,Impressionism,portrait,Lady|Nose|Cheek,oil|canvas,Private Collection,,,
https://www.wikiart.org/en/iseult-labote/sans-titre-ndegii-2002,2002,,https://uploads6.wikiart.org/00170/images/iseult-labote/8-ares-iseult-labote-photography23-v2.jpg,2002,Contemporary,photo,,photography,,,,
https://www.wikiart.org/en/jose-maria-velasco/valle-de-m-xico-desde-el-tapeyac-1901,1901,,https://uploads0.wikiart.org/images/jose-maria-velasco/valle-de-m-xico-desde-el-tapeyac-1901.jpg!Large.jpg,1901,Realism,landscape,Mountainous landforms|Natural environment|Ecoregion|Plain|Steppe|Mountain|Sky,,,,,
https://www.wikiart.org/en/helmut-federle/asian-sign-1980,1980,,https://uploads0.wikiart.org/images/helmut-federle/asian-sign-1980.jpg,1980,Neo-Minimalism,abstract,Rectangle,,,,,
https://www.wikiart.org/en/alexander-calder/tree-1941,1941,,https://uploads2.wikiart.org/00209/images/alexander-calder/tree-1941.jpg!Large.jpg,1941,Kinetic Art,mobile|sculpture,Product|Floor,,,,PUBLIC COMMISSIONS AND THE WAR: 1937–1945,Hanging Mobile
https://www.wikiart.org/en/paul-du-toit/untitled-2010,2010,,https://uploads0.wikiart.org/images/paul-du-toit/untitled-2010(2).jpg!Large.jpg,2010,Outsider art,abstract,,,,,,
https://www.wikiart.org/en/vincent-van-gogh/trees-in-the-asylum-garden-1889,1889,Saint-rémy-de-provence,https://uploads1.wikiart.org/images/vincent-van-gogh/trees-in-the-asylum-garden-1889.jpg!Large.jpg,"Saint-rémy-de-provence|1889; Saint-rémy-de-provence, France|1889",Post-Impressionism,landscape,gardens-and-parks|forests-and-trees|Tree,oil|canvas,Private Collection,,,
https://www.wikiart.org/en/ernst-fuchs/metamorphoses-of-lucretia,1958,,https://uploads8.wikiart.org/images/ernst-fuchs/metamorphoses-of-lucretia.jpg!Large.jpg,1958,Fantastic Realism,symbolic painting,allegories-and-symbols|Lucretia|beasts-and-dragons|Mythology|Human body,,,,,
https://www.wikiart.org/en/marc-chagall/tamar-beautiful-daughter-of-judah-1960,1960,,https://uploads4.wikiart.org/images/marc-chagall/tamar-beautiful-daughter-of-judah-1960.jpg!Large.jpg,1960; France|1960,Naïve Art (Primitivism),religious painting,Hebrew-Bible|Judaism|Judah|Tamar|Human anatomy|Sketch|Muscle,paper|lithography,,Bible lithographs (1960),,
https://www.wikiart.org/en/mariam-aslamazian/vegetable-seller-from-jaipur-1976,1976,,https://uploads4.wikiart.org/00404/images/mariam-aslamazian/2022-07-30-04-10-23.png!Large.png,1976,,,,oil,,,,
https://www.wikiart.org/en/ivan-aivazovsky/portrait-of-gabriel-aivazian-the-artist-s-brother-1883,1883,,https://uploads5.wikiart.org/images/ivan-aivazovsky/portrait-of-gabriel-aivazian-the-artist-s-brother-1883.jpg!Large.jpg,1883,Romanticism,portrait,male-portraits|Archimandrite|Facial hair|Beard|Hieromonk,,,,,
https://www.wikiart.org/en/albert-bierstadt/deer-in-a-field-1885,1885,,https://uploads8.wikiart.org/images/albert-bierstadt/deer-in-a-field-1885.jpg!Large.jpg,1885,Romanticism,wildlife painting,animals|deer|fields-and-plains|Wildlife|Elk|Atmospheric phenomenon|Roe deer|Grassland|Meadow,oil|canvas,Private Collection,,,
https://www.wikiart.org/en/ding-yanyong/still-life-1964,1964,,https://uploads7.wikiart.org/images/ding-yanyong/still-life-1964.jpg,1964,Expressionism,still life,,,,,,
https://www.wikiart.org/en/anna-ancher/harvesters-1905,1905,,https://uploads6.wikiart.org/00142/images/anna-ancher/anna-ancher-harvesters-google-art-project.jpg!Large.jpg,1905,Impressionism|Realism,genre painting,Grass family|Harvest,oil|canvas,"Skagens Museum, Skagen, Denmark",,,
https://www.wikiart.org/en/fernando-calhau/materializa-o-de-um-quadro-imagin-rio-1975,1975,,https://uploads2.wikiart.org/images/fernando-calhau/materializa-o-de-um-quadro-imagin-rio-1975.jpg!Large.jpg,1975,Conceptual Art,photo,Shadow,,,,,
https://www.wikiart.org/en/noe-bordignon/the-emigrants-1898,1887,,https://uploads4.wikiart.org/00379/images/noe-bordignon/mostra-noe-bordignon-13-1.jpg!Large.jpg,1887,Academicism|Realism,genre painting,1880s paintings from Italy,oil|canvas,,,,
https://www.wikiart.org/en/vincent-van-gogh/mountain-landscape-seen-across-the-walls-1889,1889,Saint-rémy-de-provence,https://uploads6.wikiart.org/images/vincent-van-gogh/mountain-landscape-seen-across-the-walls-1889.jpg!Large.jpg,"Saint-rémy-de-provence|1889; Saint-rémy-de-provence, France|1889",Post-Impressionism,sketch and study,mountains,paper|ink,"Van Gogh Museum, Amsterdam, Netherlands",,,
https://www.wikiart.org/en/yves-klein/untitled-pink-monochrome-1960,1960,,https://uploads1.wikiart.org/images/yves-klein/untitled-pink-monochrome-1960.jpg,1960,Nouveau Réalisme,abstract,monochrome|Pink|Textile,,,Monochrome works,,
https://www.wikiart.org/en/jef-aerosol/bourges-1983,1983,,https://uploads3.wikiart.org/images/jef-aerosol/bourges-1983.jpg,1983,Street art,graffiti,,,,,,
https://www.wikiart.org/en/sam-francis/untitled-sfp94-17-sf94-032-1994,1994,,https://uploads.wikiart.org/Content/images/FRAME-600x480.jpg,1994,Abstract Expressionism,abstract,Pattern,acrylic,,,,
https://www.wikiart.org/en/cornelia-parker/from-mountain-scene-with-lake-and-hut-circa-1840-5-jmw-turner-1998,1998,,https://uploads8.wikiart.org/00199/images/cornelia-parker/from-mountain-scene-with-lake-and-hut-circa-1840-5-jmw-turner.jpg!Large.jpg,1998,Conceptual Art,figurative,Tan|Brown|Beige,,"Tate Britain, London, UK","JMW Turner, 1998",,
https://www.wikiart.org/en/george-harvey/disputing-the-billet-1827,1827,,https://uploads1.wikiart.org/images/george-harvey/disputing-the-billet-1827.jpg!Large.jpg,1827,Romanticism,sketch and study,,,,,,
https://www.wikiart.org/en/vincenzo-cabianca/matins-1901,1901,,https://uploads6.wikiart.org/00360/images/vincenzo-cabianca/vincenzo-cabianca-mattutino-1901-collezione-privata.jpg!Large.jpg,1901,Realism,landscape|genre painting,morning,,Private Collection,,,
https://www.wikiart.org/en/friedel-dzubas/duo-1965,1965,,https://uploads2.wikiart.org/images/friedel-dzubas/duo-1965.jpg,1965,Color Field Painting,abstract,Skateboard|Turquoise|Longboard|Skateboarding Equipment,,,,,
https://www.wikiart.org/en/paul-cezanne/landscape-1867-1,1867,,https://uploads0.wikiart.org/images/paul-cezanne/landscape-1867-1.jpg!Large.jpg,1867,Romanticism,landscape,,oil|canvas,Private Collection,,Dark period,
https://www.wikiart.org/en/utagawa-kuniyoshi/woman-walkin-throught-a-noren,,,https://uploads0.wikiart.org/images/utagawa-kuniyoshi/woman-walkin-throught-a-noren.jpg!Large.jpg,,Ukiyo-e,portrait,female-portraits|Geisha,,,,,
https://www.wikiart.org/en/tarsila-do-amaral/romance-1925,1925,,https://uploads1.wikiart.org/00453/images/tarsila-do-amaral/1925romance.jpg!Large.jpg,1925,,,,,,,,
https://www.wikiart.org/en/henri-matisse/still-life-with-vase-bottle-and-fruit,1906,,https://uploads4.wikiart.org/images/henri-matisse/still-life-with-vase-bottle-and-fruit.jpg!Large.jpg,1906,Expressionism,still life,,,,,,
https://www.wikiart.org/en/amedeo-modigliani/nude-on-a-blue-cushion,1917,Paris,https://uploads0.wikiart.org/00124/images/amedeo-modigliani/nude-on-a-blue-cushion.jpg!Large.jpg,"Paris|1917|1917; Paris, France",Expressionism,nude painting (nu),female-nude,oil|canvas,"National Gallery of Art, Washington, DC, US",,,
https://www.wikiart.org/en/vincent-van-gogh/digger-1882-3,1882,Haag / Den Haag / La Haye / The Hague,https://uploads4.wikiart.org/images/vincent-van-gogh/digger-1882-3(1).jpg!Large.jpg,"Haag / Den Haag / La Haye / The Hague|1882|1882; Haag / Den Haag / La Haye / The Hague, Netherlands",Realism,genre painting,countryside|handwork|Lumberjack|Sketch|Human,paper|ink|pencil,"Van Gogh Museum, Amsterdam, Netherlands",,,
https://www.wikiart.org/en/pierre-auguste-renoir/young-woman-in-a-straw-hat-1877,1877,,https://uploads6.wikiart.org/images/pierre-auguste-renoir/young-woman-in-a-straw-hat-1877.jpg!Large.jpg,1877,Impressionism,portrait,,,Private Collection,,Association with Impressionists,
https://www.wikiart.org/en/ivan-eyre/amber-rows-1997,1997,,https://uploads0.wikiart.org/00210/images/ivan-eyre/eyere-berrows.jpg!Large.jpg,1997,Abstract Expressionism,landscape,Wildflower|Flower,acrylic,,,,
https://www.wikiart.org/en/francis-picabia/barges-on-the-loing-morning-effect,1904,,https://uploads3.wikiart.org/images/francis-picabia/barges-on-the-loing-morning-effect.jpg!Large.jpg,1904,Impressionism,landscape,rivers-and-waterfalls|boats-and-ships|forests-and-trees|Natural landscape|Waterway|Tree|Lavender|Canal|Violet,oil|canvas,Private Collection,,,
