url,Create Date,Create Location,Date,image_url,Style,Genre,Media,Location,tags,Series,Period,Theme,Share
https://www.wikiart.org/en/khimich-yuriy-ivanovich/kinets-marshrutu-1983,1983,,1983|1983; Ukraine,https://uploads4.wikiart.org/00200/images/khimich-yuriy-ivanovich/1284.jpg!Large.jpg,Post-Impressionism,cityscape,gouache,,,,,,
https://www.wikiart.org/en/claude-monet/the-japanese-bridge-at-giverny-1926,1926,,1926,https://uploads1.wikiart.org/images/claude-monet/the-japanese-bridge-at-giverny-1926.jpg!Large.jpg,Impressionism,landscape,,,Brown,The Japanese Bridge,,,
https://www.wikiart.org/en/leon-arthur-tutundjian/la-boule-noire-1926,1926,,1926,https://uploads3.wikiart.org/images/leon-arthur-tutundjian/la-boule-noire-1926.jpg,Concretism,abstract,,,Line,,,,
https://www.wikiart.org/en/jan-matejko/battle-of-grunwald-jan-zizka-detail,,,,https://uploads0.wikiart.org/images/jan-matejko/battle-of-grunwald-jan-zizka-detail.jpg!Large.jpg,Romanticism,battle painting,,,famous-people|knights-and-warriors|battles-and-wars|Mythology,Battle of Grunwald: painting and details,,,
https://www.wikiart.org/en/olle-baertling/madamar-1956,1956,,1956,https://uploads6.wikiart.org/images/olle-baertling/madamar-1956.jpg,Concretism,abstract,oil,,Construction paper|Line,,,,
https://www.wikiart.org/en/eric-fischl/the-bed-the-chair-touched,2001,,2001,https://uploads8.wikiart.org/images/eric-fischl/the-bed-the-chair-touched.jpg!Large.jpg,Contemporary Realism,nude painting (nu),,,furniture-and-decoration|Comfort|Room,"The Bed, the Chair",,,
https://www.wikiart.org/en/stanley-boxer/primpsofair-1995,1995,,1995,https://uploads1.wikiart.org/images/stanley-boxer/primpsofair-1995.jpg!Large.jpg,Lyrical Abstraction,abstract,,,Map,,,,
https://www.wikiart.org/en/oleksa-novakivskiy/portret-mitropolita-andreya-sheptitskogo-do-kompozitsiyi-tyazhkiy-son-1920,1920,,1920|1920; Ukraine,https://uploads5.wikiart.org/00291/images/oleksa-novakivskiy/04.jpg,Post-Impressionism,portrait|sketch and study,,,Sketch|Line,,,,
https://www.wikiart.org/en/ernesto-neto/navedenga-1998,1998,,1998,https://uploads6.wikiart.org/images/ernesto-neto/navedenga-1998.jpg,Post-Minimalism,installation,,,,,,,
https://www.wikiart.org/en/caspar-david-friedrich/flat-country-shank-at-bay-of-greifswald-1834,1834,,1834,https://uploads2.wikiart.org/images/caspar-david-friedrich/flat-country-shank-at-bay-of-greifswald-1834.jpg!Large.jpg,Romanticism,marina,,"Museum Georg Schäfer, Schweinfurt, Germany",Sky|Airplane|Vehicle,,,,
https://www.wikiart.org/en/avigdor-arikha/a-glimpse-into-the-bathroom-1984,1984,,1984,https://uploads8.wikiart.org/images/avigdor-arikha/a-glimpse-into-the-bathroom-1984.jpg,Contemporary Realism,interior,,,Door handle,,,,
https://www.wikiart.org/en/paul-jacoulet/vieil-aino-chikabumi-hokkaido-japon-1950,1950,,1950,https://uploads7.wikiart.org/images/paul-jacoulet/vieil-aino-chikabumi-hokkaido-japon-1950.jpg!Large.jpg,Ukiyo-e,portrait,,,Facial hair|Beard,,,,
https://www.wikiart.org/en/jock-macdonald/modality-series-spring-awakening-854a-1937,1937,,1937,https://uploads1.wikiart.org/images/jock-macdonald/modality-series-spring-awakening-854a-1937.jpg!Large.jpg,Surrealism|Abstract Art,symbolic painting,,,Graphic design,,,,
https://www.wikiart.org/en/dan-christensen/untitled-iv-1979,1979,,1979,https://uploads2.wikiart.org/images/dan-christensen/untitled-iv-1979.jpg,Abstract Expressionism,abstract,,,Pink,,,,
https://www.wikiart.org/en/antonio-povedano/letania-lauretana-en-la-capilla-de-la-casa-convento-de-las-religiosas-de-maria-inmaculada-en-cordoba,,,,https://uploads4.wikiart.org/00316/images/antonio-povedano/letan-a-lauretana-en-la-capilla-de-la-casa-convento-de-las-religiosas-de-mar-a-inmaculada-en-c-rdoba.jpg!Large.jpg,,portrait,,,,,,,
https://www.wikiart.org/en/alex-katz/nell,,,,https://uploads3.wikiart.org/images/alex-katz/nell.jpg!Large.jpg,Pop Art,portrait,,,female-portraits,,,,
https://www.wikiart.org/en/pyotr-konchalovsky/flowering-apple-branch-1935,1935,,1935,https://uploads7.wikiart.org/images/pyotr-konchalovsky/flowering-apple-branch-1935.jpg,Realism,flower painting,,,flowers-and-plants|Flower|Plant|Flowering plant|Tree|Botany,,,,
https://www.wikiart.org/en/eric-gill/nude-woman-reclining-on-a-leopard-skin-1928,1928,,1928,https://uploads8.wikiart.org/00127/images/eric-gill/nude-woman-reclining-on-a-leopard-skin.png!Large.png,Art Deco,nude painting (nu)|sketch and study,graphite|paper,"Courtauld Gallery, London, UK",Sketch,,,,
https://www.wikiart.org/en/henri-martin/olive-trees-by-the-sea,,,,https://uploads6.wikiart.org/images/henri-martin/olive-trees-by-the-sea.jpg!Large.jpg,Divisionism,landscape,oil|canvas,,seas-and-oceans|forests-and-trees|Tree|Plant,,,,
https://www.wikiart.org/en/bela-czobel/czobel-bela-still-life-9,,,,https://uploads1.wikiart.org/00394/images/bela-czobel/cz-bel-b-la-still-life.JPG!Large.JPG,,,,,,,,,
https://www.wikiart.org/en/george-dawe/zahar-dmitrievich-olsufjev-russian-general,,,,https://uploads8.wikiart.org/00318/images/george-dawe/olsufjev-1-zahar-dmitrievich.jpg!Large.jpg,Neoclassicism,portrait,,"Hermitage Museum, Saint Petersburg, Russia",male-portraits,,,,
https://www.wikiart.org/en/emily-kame-kngwarreye/arlatyey-bush-yam-dreaming-1996,1996,,1996,https://uploads4.wikiart.org/00333/images/emily-kame-kngwarreye/arlatyey-bush-yam-dreaming-1996.jpg,Native Art,abstract,,,,,,,
https://www.wikiart.org/en/edward-ruscha/ford-motor-city-portfolio-2009,2009,,2009,https://uploads6.wikiart.org/images/edward-ruscha/ford-motor-city-portfolio-2009.jpg!Large.jpg,Pop Art,figurative,,,Font,,,,
https://www.wikiart.org/en/ioannis-altamouras/unloading-cargo,,,,https://uploads1.wikiart.org/00381/images/ioannis-altamouras/a77e26d7b343547d7a803d9199ded483-1.jpg!Large.jpg,Realism,,,,,,,,
https://www.wikiart.org/en/henryk-siemiradzki/amor-and-psyche,1894,,1894,https://uploads5.wikiart.org/images/henryk-siemiradzki/amor-and-psyche.jpg!Large.jpg,Academicism,mythological painting,,"Lviv National Art Gallery, Lviv, Ukraine",Greek-and-Roman-Mythology|Cupid-and-Psyche|Fictional character,,,,
https://www.wikiart.org/en/maki-haku/poem-71-10,,,,https://uploads8.wikiart.org/images/maki-haku/poem-71-10.jpg,Sōsaku hanga,abstract,,,,,,,
https://www.wikiart.org/en/thalia-flora-karavia/from-ithaca,,,,https://uploads3.wikiart.org/images/thalia-flora-karavia/from-ithaca.jpg!Large.jpg,Impressionism,landscape,,,Tree|Plant,,,,
https://www.wikiart.org/en/jacqueline-hick/the-dive,,,,https://uploads0.wikiart.org/00207/images/jacqueline-hick/the-dive.jpg!Large.jpg,Expressionism,genre painting,,,,,,,
https://www.wikiart.org/en/tihamer-gyarmathy/structures-and-signs-1957,1957,,1957,https://uploads4.wikiart.org/images/tihamer-gyarmathy/structures-and-signs-1957.jpg,Abstract Art,abstract,,,Textile|Pattern,,,,
https://www.wikiart.org/en/pivovarov-viktor-dmitrievich/say-a-a-a-a-2010,2010,,2010,https://uploads2.wikiart.org/00288/images/pivovarov-viktor-dmitrievich/say-a-a-a-a-2010.jpg!Large.jpg,Conceptual Art,figurative,assemblage,,,,,,
https://www.wikiart.org/en/andy-warhol/volkswagen,,,,https://uploads1.wikiart.org/images/andy-warhol/volkswagen.jpg,Pop Art,poster,,,posters-and-advertisements|Car|Motor vehicle|Vehicle|Classic car|Vintage car,,,,
https://www.wikiart.org/en/leonetto-cappiello/a-nursemaid-holding-a-senile-man-in-her-lap-and-feeding,,,,https://uploads1.wikiart.org/00152/images/leonetto-cappiello/a-nursemaid-holding-a-senile-man-in-her-lap-and-feeding-wellcome-l0023028.jpg!Large.jpg,Art Nouveau (Modern),advertisement|poster,,,Vintage advertisement,,,,
https://www.wikiart.org/en/vasily-vereshchagin/the-night-bivouac-of-the-great-army-1897,1897,,1897,https://uploads4.wikiart.org/images/vasily-vereshchagin/the-night-bivouac-of-the-great-army-1897.jpg!Large.jpg,Realism,history painting,oil|canvas,,snow-and-blizzard|military-and-soldiers|battles-and-wars|historical-events|leisure-and-sleep|Vehicle,Napoleon I in Russia,,,
https://www.wikiart.org/en/richard-whitney/nancy,,,,https://uploads1.wikiart.org/images/richard-whitney/nancy.jpg!Large.jpg,Contemporary Realism,portrait,oil|canvas,Private Collection,female-portraits|Lady|fashion|Dress|Long hair,,,,
https://www.wikiart.org/en/silviu-oravitzan/rune-1-1996,1996,Lugoj,"1996|Lugoj|1996; Lugoj, Romania",https://uploads7.wikiart.org/images/silviu-oravitzan/rune-1-1996.jpg,Neo-Orthodoxism,abstract,canvas|acrylic,,Lighting,,,,
https://www.wikiart.org/en/konstantin-makovsky/miserly-knight,,,,https://uploads5.wikiart.org/images/konstantin-makovsky/miserly-knight.jpg!Large.jpg,Romanticism,portrait,,,male-portraits|Gentleman,,,,
https://www.wikiart.org/en/joseph-farquharson/self-portrait-1885,1885,,1885,https://uploads8.wikiart.org/images/joseph-farquharson/self-portrait-1885.jpg!Large.jpg,Realism,self-portrait,,,Gentleman|Chin,,,,
https://www.wikiart.org/en/clarence-holbrook-carter/nude-in-motion-1978,1978,,1978,https://uploads6.wikiart.org/images/clarence-holbrook-carter/nude-in-motion-1978.jpg!Large.jpg,Abstract Expressionism,nude painting (nu),,,Orange,,,,
https://www.wikiart.org/en/florine-stettheimer/fourth-of-july-number-1,1927,,1927,https://uploads4.wikiart.org/00437/images/florine-stettheimer/1927fourth-of-july-number-1-1927.jpg!Large.jpg,,,,,,,,,
https://www.wikiart.org/en/eyvind-earle/crimson-eucalyptus-1998,1998,,1998|1998; United States,https://uploads7.wikiart.org/images/eyvind-earle/crimson-eucalyptus-1998.jpg!Large.jpg,Magic Realism,landscape,,,allegories-and-symbols|Tree|Organism,,,,
https://www.wikiart.org/en/norman-rockwell/fishermans-paradise,,,,https://uploads6.wikiart.org/images/norman-rockwell/fishermans-paradise.jpg!Large.jpg,Regionalism,genre painting,,,animals|children|dogs|Umbrella,,,,
https://www.wikiart.org/en/berthe-morisot/roses-tremieres-hollyhocks-1884,1884,,1884,https://uploads8.wikiart.org/images/berthe-morisot/roses-tremieres-hollyhocks-1884.jpg!Large.jpg,Impressionism,landscape,oil|canvas,"Musée Marmottan Monet, Paris, France",flowers-and-plants|gardens-and-parks|forests-and-trees|Tree|Botany|Plant|1880s paintings from France,,,,
https://www.wikiart.org/en/george-stubbs/hound-coursing-a-stag-1762,1762,,1762,https://uploads6.wikiart.org/00286/images/george-stubbs/hound-coursing-a-stag-1762.jpg!Large.jpg,Romanticism,animal painting,,"Philadelphia Museum of Art, Philadelphia, PA, US",Wildlife|deer|Reindeer,,,,
https://www.wikiart.org/en/william-holman-hunt/asparagus-island,,,,https://uploads7.wikiart.org/images/william-holman-hunt/asparagus-island.jpg!Large.jpg,Symbolism,landscape,oil|canvas,Private Collection,islands-and-bays|Body of water|Natural landscape|Cliff|Headland|Coast|Sea|Rock|Mountain|Coastal and oceanic landforms|Promontory,,,,
https://www.wikiart.org/en/gustave-dore/arachne,,,,https://uploads0.wikiart.org/images/gustave-dore/arachne.jpg!Large.jpg,Romanticism,illustration,,,"Greek-and-Roman-Mythology|fictional-characters|Dante-Alighieri-""The-Divine-Comedy""|Arachne|Stock photography",The Divine Comedy,,,
https://www.wikiart.org/en/max-ernst/configuration-no-16-1974,1974,Paris,"1974; Paris, France|Paris|1974",https://uploads5.wikiart.org/images/max-ernst/configuration-no-16-1974.jpg!Large.jpg,Surrealism,abstract,,,,,Second French period,,
https://www.wikiart.org/en/jean-auguste-dominique-ingres/the-condottiere,,,,https://uploads5.wikiart.org/00381/images/jean-auguste-dominique-ingres/the-condottiere-jean-auguste-dominique-ingres.jpg!Large.jpg,Neoclassicism,portrait,,,,,,,
https://www.wikiart.org/en/amedeo-modigliani/tree-and-house-1919,1919,Paris,"1919|1919; Paris, France|Paris",https://uploads8.wikiart.org/images/amedeo-modigliani/tree-and-house-1919.jpg!Large.jpg,Expressionism,landscape,oil|canvas,"Hecht Museum (University of Haifa), Haifa, Israel",houses-and-buildings,,,,
https://www.wikiart.org/en/yaacov-agam/magic-rain-cloud,,,,https://uploads7.wikiart.org/images/yaacov-agam/magic-rain-cloud.jpg,Op Art,abstract,,,Line|Pattern|Font,,,,
https://www.wikiart.org/en/pierre-bonnard/girl-with-a-dog-in-the-park-at-grand-lemps-also-known-as-dauphine-1900,1900,,1900,https://uploads2.wikiart.org/images/pierre-bonnard/girl-with-a-dog-in-the-park-at-grand-lemps-also-known-as-dauphine-1900.jpg!Large.jpg,Post-Impressionism,landscape,oil|panel,Private Collection,Tree,,,,
https://www.wikiart.org/en/boris-kustodiev/threshing-1908,1908,,1908,https://uploads1.wikiart.org/images/boris-kustodiev/threshing-1908.jpg!Large.jpg,Realism,genre painting,,,houses-and-buildings|countryside|fields-and-plains,,,,
https://www.wikiart.org/en/raphael-kirchner/roma-1,,,,https://uploads2.wikiart.org/images/raphael-kirchner/roma-1.jpg,Art Nouveau (Modern),design,,,female-portraits|designs-and-sketches|Money|Organism,Roma,,,
https://www.wikiart.org/en/tadasky/d-112-1965,1965,,1965,https://uploads6.wikiart.org/images/tadasky/d-112-1965.jpg,Op Art,abstract,,,Circle|Spiral|Pattern,,,,
https://www.wikiart.org/en/billy-childish/sibelius-amongst-saplings-2010,2010,,2010,https://uploads6.wikiart.org/images/billy-childish/sibelius-amongst-saplings-2010.jpg,Stuckism,portrait,,,,,,,
https://www.wikiart.org/en/frank-w-benson/boating-at-vinalhaven-1920,1920,,1920,https://uploads5.wikiart.org/00191/images/frank-w-benson/frank-w-benson-boating-at-vinalhaven-1920.jpg!Large.jpg,Impressionism,genre painting,oil,Private Collection,Water|Watercraft rowing|Boats and boating--Equipment and supplies,,,,
https://www.wikiart.org/en/giorgio-cavallon/untitled-1956,1956,,1956,https://uploads1.wikiart.org/images/giorgio-cavallon/untitled-1956.jpg!Large.jpg,Abstract Expressionism,abstract,,,Line|Rectangle,,,,
https://www.wikiart.org/en/vasily-polenov/christ-and-the-sinner-1883,1883,,1883,https://uploads3.wikiart.org/images/vasily-polenov/christ-and-the-sinner-1883.jpg!Large.jpg,Orientalism|Realism,religious painting,,,Christianity|Jesus-Christ|Pericope-Adulterae|Tree,,,,
https://www.wikiart.org/en/wassily-kandinsky/beach-baskets-in-holland-1904,1904,Munich / Monaco,"Munich / Monaco|1904; Munich / Monaco, Germany|1904",https://uploads0.wikiart.org/images/wassily-kandinsky/beach-baskets-in-holland-1904.jpg!Large.jpg,Post-Impressionism,landscape,cardboard|oil,"Lenbachhaus, Munich, Germany",,,,,
https://www.wikiart.org/en/dimitris-mytaras/the-murder-1994,1994,,1994|1994; Greece,https://uploads7.wikiart.org/00439/images/dimitris-mytaras/96.jpg!Large.jpg,Expressionism,allegorical painting,canvas|acrylic,,,,,,
https://www.wikiart.org/en/oleg-holosiy/mourning-1989,1989,,1989,https://uploads7.wikiart.org/00334/images/oleg-holosiy/20210331-082305.jpg!Large.jpg,,figurative,oil|canvas,,,,,,
https://www.wikiart.org/en/abbas-kiarostami/from-five-2006-0,2006,,2006,https://uploads5.wikiart.org/00116/images/abbas-kiarostami/from-five-02.jpg,Photorealism,photo,,,Sea|Ocean|Photograph|Beach|Horizon|Water|Shore|Leisure|Vacation|Snapshot,,,,
https://www.wikiart.org/en/oskar-kokoschka/portrait-of-commerce-counselor-ebenstein-1908,1908,,1908,https://uploads5.wikiart.org/images/oskar-kokoschka/portrait-of-commerce-counselor-ebenstein-1908.jpg!Large.jpg,Expressionism,portrait,oil|canvas,,male-portraits|Gentleman,,,,
https://www.wikiart.org/en/antonio-bueno/still-life-1948,1948,,1948,https://uploads6.wikiart.org/00319/images/antonio-bueno/still-life-1948.png!Large.png,Classical Realism|Metaphysical art,still life,,,,,,,
https://www.wikiart.org/en/helene-schjerfbeck/stilhet-1907,1907,,1907,https://uploads1.wikiart.org/images/helene-schjerfbeck/stilhet-1907.jpg,Expressionism,portrait,,,Lady|Chin,,,,
https://www.wikiart.org/en/john-henry-twachtman/in-the-sunlight,1893,,1893,https://uploads7.wikiart.org/images/john-henry-twachtman/in-the-sunlight.jpg!Large.jpg,Impressionism,portrait,oil|canvas,Private Collection,female-portraits,,,,
https://www.wikiart.org/en/gustav-klimt/portrait-of-maria-munk-unfinished-1918,1918,,1918,https://uploads4.wikiart.org/images/gustav-klimt/portrait-of-maria-munk-unfinished-1918.jpg!Large.jpg,Art Nouveau (Modern)|Japonism,portrait,oil|canvas,"Neue Galerie des Stadt Linz (Wolfgang-Gurlitt-Museum), Linz, Austria",female-portraits|Textile,,Late works,,
