url,Create Date,Create Location,Date,image_url,Style,Genre,tags,Media,Location,Series,Period,Theme
https://www.wikiart.org/en/gabriele-munter/kandinsky-and-erma-bossi-at-the-table-in-the-murnau-house-1912,1912,,1912,https://uploads7.wikiart.org/00453/images/gabriele-munter/csm-gms-780-muenterg-scan-a4-online-eed93794c7.jpg!Large.jpg,Expressionism,genre painting,Room|Furniture,,"Lenbachhaus, Munich, Germany",,,
https://www.wikiart.org/en/mikalojus-ciurlionis/the-past-1907,1907,,1907,https://uploads5.wikiart.org/images/mikalojus-ciurlionis/the-past-1907.jpg!Large.jpg,Symbolism,landscape,sun-and-moon|islands-and-bays|ruins-and-columns,,,,,
https://www.wikiart.org/en/vasily-polenov/mountainous-riverbank-of-oyat,,,,https://uploads6.wikiart.org/images/vasily-polenov/mountainous-riverbank-of-oyat.jpg!Large.jpg,Realism,landscape,rivers-and-waterfalls|mountains|Tree|Sky|Brown|Water,,,,,
https://www.wikiart.org/en/henri-matisse/luxembourg-gardens-1903,1903,,1903,https://uploads8.wikiart.org/images/henri-matisse/luxembourg-gardens-1903.jpg!Large.jpg,Fauvism,landscape,,oil|canvas,Private Collection,,,
https://www.wikiart.org/en/ivan-aivazovsky/sorrento-sea-view-1842,1842,,1842,https://uploads0.wikiart.org/images/ivan-aivazovsky/sorrento-sea-view-1842.jpg!Large.jpg,Romanticism,cityscape,houses-and-buildings|boats-and-ships|seas-and-oceans|Vehicle,paper|pencil,,,,
https://www.wikiart.org/en/august-macke/horse-market,1908,,1908,https://uploads5.wikiart.org/images/august-macke/horse-market.jpg!Large.jpg,Expressionism,sketch and study,animals|horses|Bovine|Sketch,,,,,
https://www.wikiart.org/en/august-macke/terrace-of-the-country-house-in-st-germain,1914,,1914,https://uploads8.wikiart.org/images/august-macke/terrace-of-the-country-house-in-st-germain.jpg!Large.jpg,Expressionism,cityscape,houses-and-buildings|Majorelle blue,watercolor,,,,
https://www.wikiart.org/en/herman-de-vries/from-white-earth-von-weisser-erde-1993,1993,,1993,https://uploads6.wikiart.org/images/herman-de-vries/from-white-earth-von-weisser-erde-1993.jpg,Conceptual Art,installation,Text,,,,,
https://www.wikiart.org/en/ettore-tito/at-the-halter,,,,https://uploads4.wikiart.org/00333/images/ettore-tito/ettore-tito-1.jpg!Large.jpg,Symbolism|Realism,genre painting,,,,,,
https://www.wikiart.org/en/robert-rauschenberg/untitled-early-egyptian-1973,1973,,1973,https://uploads1.wikiart.org/00238/images/robert-rauschenberg/untitled-early-egyptian-1973-3.jpg,Neo-Dada,installation,Furniture|Room,,,,,
https://www.wikiart.org/en/rene-magritte/a-taste-of-the-invisible-1927,1927,Paris,"1927; Paris, France|Paris|1927",https://uploads8.wikiart.org/images/rene-magritte/a-taste-of-the-invisible-1927(1).jpg!Large.jpg,Surrealism,symbolic painting,Tree|Sky,oil|canvas,,,Surrealist Paris years,
https://www.wikiart.org/en/hatip-mehmed-efendi/serpmeli-gelgit-ebru,,,,https://uploads1.wikiart.org/images/hatip-mehmed-efendi/serpmeli-gelgit-ebru.jpg,Ottoman Period,tessellation,Pattern|Motif|Pink|Paisley|Textile|Wallpaper|Peach,,,,,
https://www.wikiart.org/en/william-orpen/the-mascot-of-the-coldstream-guards-1917,1917,,1917,https://uploads7.wikiart.org/images/william-orpen/the-mascot-of-the-coldstream-guards-1917.jpg!Large.jpg,Post-Impressionism,landscape,Tree,,,,,
https://www.wikiart.org/en/ivan-shishkin/summer-day-trees,,,,https://uploads1.wikiart.org/images/ivan-shishkin/summer-day-trees.jpg!Large.jpg,Realism,landscape,summer|rivers-and-waterfalls|forests-and-trees|Tree|Sky|Hill,,,,,
https://www.wikiart.org/en/giorgio-de-chirico/the-turk,1935,,1935,https://uploads7.wikiart.org/images/giorgio-de-chirico/the-turk.jpg!Large.jpg,Neo-baroque,genre painting,male-portraits|horsemen|Mythology|Prophet,,,,,
https://www.wikiart.org/en/frederick-carl-frieseke/le-pouldu-landscape-1901,1901,,1901,https://uploads0.wikiart.org/00153/images/frederick-carl-frieseke/brooklyn-museum-le-pouldu-landscape-frederick-carl-frieseke-overall.jpg!Large.jpg,Impressionism,landscape,Picture frame,oil|canvas,"Brooklyn Museum, New York City, NY, US",,,
https://www.wikiart.org/en/henri-matisse/paysage-avec-cypres-et-oliviers-aux-environs-de-nice-1918,1918,,1918,https://uploads3.wikiart.org/00516/images/henri-matisse/paysage-avec-cypres-et-oliviers-aux-environs-de-nice-1918.jpg!Large.jpg,,,,,,,,
https://www.wikiart.org/en/georg-baselitz/from-the-front-1985,1985,,1985,https://uploads5.wikiart.org/images/georg-baselitz/from-the-front-1985.jpg!Large.jpg,Neo-Expressionism,figurative,Face|Hand,engraving,"Tate Britain, London, UK",,,
https://www.wikiart.org/en/albert-bierstadt/mountain-lake,1863,,1863,https://uploads1.wikiart.org/images/albert-bierstadt/mountain-lake.jpg!Large.jpg,Luminism,landscape,lakes-and-ponds|forests-and-trees|mountains|Mountainous landforms|Natural landscape|Mountain|Nature|Wilderness|Tarn|Mountain range|Valley|Highland,paper|oil,Private Collection,,,
https://www.wikiart.org/en/jef-aerosol/slow-death-1987,1987,,1987,https://uploads6.wikiart.org/images/jef-aerosol/slow-death-1987.jpg,Street art,graffiti,,,,,,
https://www.wikiart.org/en/marcelle-cahn/untitled-3,,,,https://uploads4.wikiart.org/images/marcelle-cahn/untitled(3).jpg,Concretism,abstract,,,,,,
https://www.wikiart.org/en/winslow-homer/croquet-scene,1864,,1864,https://uploads7.wikiart.org/images/winslow-homer/croquet-scene.jpg!Large.jpg,Realism,genre painting,games-and-sport,oil|canvas,Private Collection,,,
https://www.wikiart.org/en/henri-matisse/japanese-mask-1950,1950,,1950,https://uploads3.wikiart.org/images/henri-matisse/japanese-mask-1950.jpg!Large.jpg,Abstract Expressionism,abstract,,,,,,
https://www.wikiart.org/en/andy-warhol/marlon-brando,1966,,1966,https://uploads5.wikiart.org/images/andy-warhol/marlon-brando.jpg!Large.jpg,Pop Art,portrait,male-portraits|famous-people|Marlon-Brando|Musical instrument|Banjo|Musician|String instrument,,Private Collection,,,
https://www.wikiart.org/en/matsutani/superposition-92-2-1992,1992,,1992,https://uploads3.wikiart.org/images/matsutani/superposition-92-2-1992.jpg,Art Informel,installation,,,,,,
https://www.wikiart.org/en/otto-gustav-carlsund/dresdens-spektrum-hj-rter-kung-1922,1922,,1922,https://uploads8.wikiart.org/images/otto-gustav-carlsund/dresdens-spektrum-hj-rter-kung-1922.jpg,Art Nouveau (Modern),design,Standing|Pattern,,,,,
https://www.wikiart.org/en/vincent-van-gogh/a-fishing-boat-at-sea-1888-1,1888,"Arles, Bouches-du-Rhône","1888|Arles, Bouches-du-Rhône|1888; Arles, Bouches-du-Rhône, France",https://uploads1.wikiart.org/images/vincent-van-gogh/a-fishing-boat-at-sea-1888-1(1).jpg!Large.jpg,Post-Impressionism,marina,boats-and-ships|seas-and-oceans|fishing|Water|Geological phenomenon|Organism,paper|ink,,,,
https://www.wikiart.org/en/dusan-dzamonja/the-ball,1999,Rijeka,"1999; Rijeka, Croatia|1999|Rijeka",https://uploads4.wikiart.org/00169/images/dusan-dzamonja/dusan-dzamonja-rijeka0807.jpg!Large.jpg,,,Fountain|Water feature|Water|Tree|Courtyard|Building,,,,,
https://www.wikiart.org/en/kukryniksy/untitled-1945-1,1945,,1945,https://uploads6.wikiart.org/images/kukryniksy/untitled-1945-1.jpg!Large.jpg,Socialist Realism,caricature,famous-people|Second-World-War|Sketch,,,,,
https://www.wikiart.org/en/ivan-mestrovic/the-spearman-1928,1928,,1928,https://uploads4.wikiart.org/00159/images/ivan-mestrovic/spearman.jpg!Large.jpg,Impressionism,sculpture,Statue|Landmark|Monument,bronze,,,,
https://www.wikiart.org/en/gr-goire-michonze/bi-vres-vall-e-de-chevreuses-1957,1957,,1957,https://uploads3.wikiart.org/images/gr-goire-michonze/bi-vres-vall-e-de-chevreuses-1957.jpg,Naïve Art (Primitivism),landscape,Tree|Woody plant|Neighbourhood|Plant,,,,,
https://www.wikiart.org/en/konstantin-ivanovich-gorbatov/early-spring-blue-shadows-1922,1922,,1922,https://uploads8.wikiart.org/00325/images/konstantin-ivanovich-gorbatov/konstantin-gorbatov-early-spring-blue-shadows.jpg!Large.jpg,Post-Impressionism,landscape|cityscape,,oil|canvas,,,,
https://www.wikiart.org/en/caspar-david-friedrich/landscape-in-the-riesengebirge,1798,,1798,https://uploads5.wikiart.org/images/caspar-david-friedrich/landscape-in-the-riesengebirge.jpg,Romanticism,landscape,Mountainous landforms|Natural landscape|Grassland|Mountain|Hill|Highland|Sky|Ecoregion,,"Oskar Reinhart Foundation, Winterthur, Switzerland",,,
https://www.wikiart.org/en/william-turner/goldau,1841,,1841,https://uploads1.wikiart.org/images/william-turner/goldau.jpg!Large.jpg,Romanticism,landscape,mountains|Sky|Water|Atmosphere,watercolor|paper,Private Collection,,,
https://www.wikiart.org/en/erro/the-broken-dream-2008-2008,2008,,2008,https://uploads2.wikiart.org/images/erro/the-broken-dream-2008-2008.jpg!Large.jpg,Pop Art,figurative,Fictional character|Graphic design,,,,,
https://www.wikiart.org/en/pierre-auguste-renoir/landscape-11,,,,https://uploads5.wikiart.org/images/pierre-auguste-renoir/landscape-11.jpg!Large.jpg,Impressionism,landscape,Sky|Meadow|Rural area,oil|canvas,Private Collection,,,
https://www.wikiart.org/en/edwin-lord-weeks/the-maharahaj-of-gwalior-before-his-palace,1887,,1887,https://uploads3.wikiart.org/images/edwin-lord-weeks/the-maharahaj-of-gwalior-before-his-palace.jpg!Large.jpg,Orientalism,cityscape,animals|group-portraits|knights-and-warriors|horses|palaces-and-mausoleums|elephants|Conquistador,oil|canvas,,,,
https://www.wikiart.org/en/shitao/creek-in-winter-1693,1693,,1693,https://uploads7.wikiart.org/images/shitao/creek-in-winter-1693.jpg!Large.jpg,Ink and wash painting,landscape,rivers-and-waterfalls|Text|Tree|Sketch|Organism,,,,,
https://www.wikiart.org/en/george-pemba/at-the-clinic-1979,1979,,1979,https://uploads1.wikiart.org/images/george-pemba/at-the-clinic-1979.jpg,Social Realism,genre painting,,,,,,
https://www.wikiart.org/en/karl-lessing/kapelle-am-oberrhein-1860,1860,,1860,https://uploads1.wikiart.org/00196/images/karl-lessing/kapelle-am-oberrhein-8.jpg,Romanticism,landscape,Hill|Rural area|Tree|Sky,,,,,
https://www.wikiart.org/en/dadamaino/volume-1958-1,1958,,1958,https://uploads2.wikiart.org/images/dadamaino/volume-1958-1.jpg,Spatialism,abstract,,,,,,
https://www.wikiart.org/en/johannes-itten/komposition-1919,1919,,1919,https://uploads1.wikiart.org/images/johannes-itten/komposition-1919.jpg,Abstract Art,abstract,,lithography,,,,
https://www.wikiart.org/en/ernst-fuchs/transformations-of-flesh-1949,1949,,1949,https://uploads3.wikiart.org/images/ernst-fuchs/transformations-of-flesh-1949.jpg!Large.jpg,Fantastic Realism,symbolic painting,allegories-and-symbols|skeletons-and-skulls|Mythology|Human|Organism,,,,,
https://www.wikiart.org/en/utagawa-kuniyoshi/aihara-esuke-munefusa-1848,1848,,1848,https://uploads5.wikiart.org/00238/images/utagawa-kuniyoshi/sc167031.jpg!Large.jpg,Ukiyo-e,illustration|genre painting,Text,woodblock print,"Museum of Fine Arts (MFA), Boston, MA, US",Stories of the True Loyalty of the Faithful Samurai,,
https://www.wikiart.org/en/tal-r/peep-show-2017,2017,,2017,https://uploads8.wikiart.org/00236/images/tal-r/peep-show-2017.jpg!Large.jpg,Outsider art,figurative,T-shirt|Font,,,,,
https://www.wikiart.org/en/nina-tokhtaman-valetova/under-construction-2018,2018,"New York City, New York","2018|2018; New York City, New York, United States|New York City, New York",https://uploads8.wikiart.org/00178/images/nina-tokhtaman-valetova/under-construction-oil-painting-2018-22-x-28-x.JPG!Large.JPG,Magic Realism|Surrealism,figurative,Font,oil,,,,
https://www.wikiart.org/en/dorrit-black/queen-victoria-markets,,,,https://uploads2.wikiart.org/00207/images/dorrit-black/queen-victoria-markets.jpg!Large.jpg,Impressionism,cityscape,Holy places|Arch|Vault|Building|Crypt,,,,,
https://www.wikiart.org/en/isaac-israels/the-drummer-girl,,,,https://uploads3.wikiart.org/00326/images/isaac-israels/the-drummer-girl-by-isaac-isra-ls-rijksmuseum-amsterdam-sk-c-1686.jpg!Large.jpg,Impressionism,genre painting|portrait,,,,,,
https://www.wikiart.org/en/alexander-orlowski/a-traveler-in-a-kibitka-hooded-cart-or-sledge-1819,1819,,1819,https://uploads4.wikiart.org/images/alexander-orlowski/a-traveler-in-a-kibitka-hooded-cart-or-sledge-1819.jpg!Large.jpg,Romanticism,genre painting,roads-and-vehicles|countryside|horses|travellers,,,,,
https://www.wikiart.org/en/ernst-ludwig-kirchner/naked-girl-behind-the-curtain-franzi-1926,1926,,1926,https://uploads7.wikiart.org/images/ernst-ludwig-kirchner/naked-girl-behind-the-curtain-franzi-1926.jpg!Large.jpg,Expressionism,nude painting (nu),female-nude,,"Stedelijk Museum, Amsterdam, Netherlands",,,
https://www.wikiart.org/en/lyubov-popova/clock-1914-1,1914,,1914,https://uploads5.wikiart.org/00403/images/lyubov-popova/clock3.jpg!Large.jpg,,still life,,,unknown,,,
https://www.wikiart.org/en/john-leech/self-possession-of-fabricius-the-ambassador-under-rather-trying-circumstances,,,,https://uploads4.wikiart.org/images/john-leech/self-possession-of-fabricius-the-ambassador-under-rather-trying-circumstances.jpg,Romanticism,illustration,,,,"The Comic History of Rome, by Gilbert Abbott À Becket",,
https://www.wikiart.org/en/david-michael-hinnebusch/saint-rice,2017,,2017,https://uploads3.wikiart.org/00184/images/david-michael-hinnebusch/saint-rice-28x22in-mixed-media-on-paper.jpg!Large.jpg,Neo-Expressionism|Contemporary,abstract|figurative,self-portrait|male-nude,paper|acrylic|photography,,Rosemont,,
https://www.wikiart.org/en/gustave-loiseau/cligancourt-street-1,,,,https://uploads7.wikiart.org/images/gustave-loiseau/cligancourt-street-1.jpg!Large.jpg,Post-Impressionism,cityscape,streets-and-squares,oil|canvas,,,,
https://www.wikiart.org/en/howard-finster/baby-s-angel-1990,1990,,1990,https://uploads3.wikiart.org/images/howard-finster/baby-s-angel-1990.jpg!Large.jpg,Art Brut,figurative,,,,,,
https://www.wikiart.org/en/gazmend-freitag/sigmund-freud,2018,,2018,https://uploads5.wikiart.org/00200/images/gazmend-freitag/sigmund-freud.jpg!Large.jpg,Contemporary Realism,portrait,Sigmund-Freud|famous-people|Sketch|Face|Head|Forehead|Facial hair|Chin,paper|pencil,,,,
https://www.wikiart.org/en/piroska-szanto/in-memory-of-toledo-1985,1985,,1985,https://uploads4.wikiart.org/00257/images/piroska-szanto/szanto-ai-609-610.jpg!Large.jpg,Surrealism,animal painting,bulls,screenprint,,,,
https://www.wikiart.org/en/jacek-yerka/bishop-of-sargasso-sea,,,,https://uploads5.wikiart.org/images/jacek-yerka/bishop-of-sargasso-sea.jpg!Large.jpg,Surrealism,interior,allegories-and-symbols|furniture-and-decoration,,,,,
https://www.wikiart.org/en/pablo-palazuelo/circino-xxxvii-2003,2003,,2003,https://uploads6.wikiart.org/images/pablo-palazuelo/circino-xxxvii-2003.jpg!Large.jpg,Concretism,abstract,Font|Logo,,,,,
https://www.wikiart.org/en/laszlo-moholy-nagy/flower,1925,,1925,https://uploads5.wikiart.org/images/laszlo-moholy-nagy/flower.jpg!Large.jpg,Constructivism,photo,flowers-and-plants|Botany|Plant|Flower|Leaf,photography,"Georges Pompidou Center, Paris, France",,,
https://www.wikiart.org/en/valeria-trubina/walk-on-the-shore-1989,1989,,1989,https://uploads8.wikiart.org/00249/images/valeria-trubina/walk-on-the-shore-1989.jpg,Naïve Art (Primitivism)|Transavantgarde,symbolic painting,,,,,,
https://www.wikiart.org/en/edgar-degas/the-racecourse-amateur-jockeys-1880,1880,,1880,https://uploads0.wikiart.org/images/edgar-degas/the-racecourse-amateur-jockeys-1880.jpg!Large.jpg,Impressionism,genre painting,1880s paintings from France|horses,oil|canvas,"Musée d'Orsay, Paris, France",,,
https://www.wikiart.org/en/theodor-severin-kittelsen/peer-gynt-blacksmith-and-aase-smeden-og-aase-1890,1890,,1890,https://uploads1.wikiart.org/images/theodor-severin-kittelsen/peer-gynt-blacksmith-and-aase-smeden-og-aase-1890.jpg!Large.jpg,Realism,illustration,People|Social group|Text|Standing|Human|Font|Arm,,,Peer Gynt,,
https://www.wikiart.org/en/lajos-gulacsy/golgotha-1912,1912,,1912,https://uploads7.wikiart.org/images/gulacsy-lajos/golgotha-1912.jpg!Large.jpg,Symbolism,religious painting,Religious item|Cross|Symbol,,,,,
https://www.wikiart.org/en/tivadar-kosztka-csontvary/old-woman-peeliing-apple-1894,1894,,1894,https://uploads8.wikiart.org/images/tivadar-kosztka-csontvary/old-woman-peeliing-apple-1894.jpg!Large.jpg,Post-Impressionism,portrait,Fruit|Apple|Food|Still life photography|Peach|European plum|Mabolo,oil|canvas,,,,
https://www.wikiart.org/en/konstantin-makovsky/gipsy,,,,https://uploads5.wikiart.org/images/konstantin-makovsky/gipsy.jpg!Large.jpg,Romanticism,portrait,female-portraits|Lady,,,,,
https://www.wikiart.org/en/david-michael-hinnebusch/cave-gold,2017,,2017,https://uploads2.wikiart.org/00184/images/david-michael-hinnebusch/cave-gold-28x22in-mixed-media-on-paper.jpg!Large.jpg,Naïve Art (Primitivism)|Expressionism,self-portrait|poster,,paper|acrylic|photography,,,,
https://www.wikiart.org/en/antonio-donghi/the-bride-1926,1926,,1926,https://uploads0.wikiart.org/images/antonio-donghi/the-bride-1926.jpg!Large.jpg,Magic Realism,portrait,Lady|Veil|Bridal accessory|Bridal veil,,,,,
https://www.wikiart.org/en/byam-shaw/the-caged-bird,,,,https://uploads3.wikiart.org/00188/images/byam-shaw/john-liston-byam-shaw-the-caged-bird.jpg!Large.jpg,Romanticism|Art Nouveau (Modern),portrait,Lady,,,,,
https://www.wikiart.org/en/requena-nozal/vitral-iv-2009,2009,Denia,"Denia|2009|2009; Denia, Spain",https://uploads4.wikiart.org/00103/images/requena-nozal/vitral-iv-acr-lico-sobre-papel-y-tablex-2009-65x50.jpg!Large.jpg,Abstract Expressionism,abstract,,acrylic,,,,
https://www.wikiart.org/en/edgar-degas/portrait-of-rene-de-gas-1855-1,1855,,1855,https://uploads4.wikiart.org/images/edgar-degas/portrait-of-rene-de-gas-1855-1.jpg!Large.jpg,Realism,portrait,Lady|boys,oil|canvas,"Smith College Museum of Art (SCMA), Northampton, MA, US",,,
https://www.wikiart.org/en/guignard/retrato-de-pedrinho-1943-col-instituto-moreira-salles,1943,,1943,https://uploads2.wikiart.org/00312/images/guignard/retrato-de-pedrinho-1943-col-instituto-moreira-salles.jpg,Expressionism,portrait,Face|Cheek|Chin|Head|Forehead|Nose,,,,,
https://www.wikiart.org/en/henri-matisse/dancer-and-rocaille-armchair-on-a-black-background-1942,1942,,1942,https://uploads4.wikiart.org/images/henri-matisse/dancer-and-rocaille-armchair-on-a-black-background-1942.jpg!Large.jpg,Expressionism,genre painting,,oil|canvas,Private Collection,,,
https://www.wikiart.org/en/gustave-dore/paolo-and-francesca-da-rimini,,,,https://uploads4.wikiart.org/images/gustave-dore/paolo-and-francesca-da-rimini.jpg!Large.jpg,Romanticism,history painting,couples,oil|canvas,,,,
https://www.wikiart.org/en/sir-lawrence-alma-tadema/miss-alice-lewis-1884,1884,,1884,https://uploads4.wikiart.org/images/alma-tadema-lawrence/miss-alice-lewis-1884.jpg!Large.jpg,Romanticism,portrait,Lady,oil|canvas,"Zanesville Museum of Art, Zanesville, OH, US",,,
