url,Create Date,Create Location,Date,image_url,Style,Genre,tags,Period,Media,Location,Theme,Series
https://www.wikiart.org/en/ilya-mashkov/still-life-of-fruit-1913,1913,,1913,https://uploads8.wikiart.org/images/ilya-mashkov/still-life-of-fruit-1913.jpg!Large.jpg,Fauvism,still life,fruits-and-vegetables|dishware-and-cutlery|Fruit|Food,,canvas|oil,,,
https://www.wikiart.org/en/john-hoppner/midsummer-night-s-dream,,,,https://uploads7.wikiart.org/images/john-hoppner/midsummer-night-s-dream.jpg!Large.jpg,Romanticism,literary painting,Mythology|Stock photography|Textile,,,,,
https://www.wikiart.org/en/jose-de-almada-negreiros/a-sunday-in-lisbon-tapestry-1,,,,https://uploads4.wikiart.org/images/jos-sobral-de-almada-negreiros/a-sunday-in-lisbon-tapestry-1.jpg!Large.jpg,Futurism,genre painting,Textile,,,,,
https://www.wikiart.org/en/sheikh-hamdullah/unknown-title,,,,https://uploads1.wikiart.org/images/sheikh-hamdullah/unknown-title.jpg!Large.jpg,Ottoman Period,calligraphy,Font|Stone carving,,,,,
https://www.wikiart.org/en/anton-romako/italian-girl-with-headscarf-and-tambourine,1876,Rome,"Rome|c.1857 - c.1876; Rome, Italy|1876",https://uploads7.wikiart.org/00331/images/anton-romako/anton-romako-italienisches-m-dchen-mit-kopftuch-und-tamburin.jpg!Large.jpg,Realism,portrait,female-portraits|Ciociaro Costume,,canvas|oil,Private Collection,,
https://www.wikiart.org/en/grant-wood/the-appraisal-1931,1931,,1931,https://uploads8.wikiart.org/images/grant-wood/the-appraisal-1931.jpg,Regionalism,portrait|genre painting,animals|female-portraits|hens|Selling|Farm,,board|oil,,,
https://www.wikiart.org/en/morris-louis/ayin-1958,1958,,1958,https://uploads1.wikiart.org/images/morris-louis/ayin-1958.jpg,Color Field Painting,abstract,,Mature Works,canvas,"Art Gallery of New South Wales (AGNSW), Sydney, Australia",,Veil
https://www.wikiart.org/en/francesco-de-rossi-francesco-salviati/portrait-of-giovanni-de-medici-of-the-black-bands-1548,1548,,1548,https://uploads7.wikiart.org/00291/images/francesco-de-rossi-francesco-salviati/giovanni-delle-bande-nere-by-francesco-salviati.jpg!Large.jpg,Mannerism (Late Renaissance),portrait,,,oil,"Palazzo Pitti, Florence, Italy",,
https://www.wikiart.org/en/horace-vernet/the-duke-of-orleans-louis-philippe-at-the-saint-gothard-hospice-1818,1818,,1818,https://uploads4.wikiart.org/00479/images/horace-vernet/le-duc-d-orl-ans-l-hospice-du-saint-gothard-horace-vernet-mus-e-cond.jpeg!Large.jpeg,Romanticism,history painting,travellers|kings,,canvas|oil,"Musée Condé, Chantilly, France",,
https://www.wikiart.org/en/friedel-dzubas/untitled-abstraction-1974,1974,,1974,https://uploads1.wikiart.org/images/friedel-dzubas/untitled-abstraction-1974.jpg,Color Field Painting,abstract,,,,,,
https://www.wikiart.org/en/eugene-boudin/market-at-trouville-1883,1883,,1883|1883; France,https://uploads0.wikiart.org/images/eugene-boudin/market-at-trouville-1883.jpg!Large.jpg,Impressionism,genre painting,markets-and-shops|Normandy|folk-architecture|Trouville|1880s paintings from France,,oil,Private Collection,,
https://www.wikiart.org/en/andrew-wyeth/distant-thunder,,,,https://uploads8.wikiart.org/images/andrew-wyeth/distant-thunder.jpg!Large.jpg,Contemporary Realism,landscape,fields-and-plains,,,,,
https://www.wikiart.org/en/julio-romero-de-torres/c-rdoba-1916,1916,,1916,https://uploads6.wikiart.org/images/julio-romero-de-torres/c-rdoba-1916.jpg!Large.jpg,Art Nouveau (Modern),portrait,Retro style|Sitting,,,,,
https://www.wikiart.org/en/oswaldo-guayasamin/las-manos,,,,https://uploads7.wikiart.org/images/oswaldo-guayasamin/las-manos.jpg,Expressionism,figurative,Leg|Footwear,,,,,
https://www.wikiart.org/en/childe-hassam/seascape-isles-of-shoals,1903,,1903,https://uploads0.wikiart.org/images/childe-hassam/seascape-isles-of-shoals.jpg!Large.jpg,Impressionism,marina,seas-and-oceans|cliffs-and-rocks|Water|Shore|Coast|Rock|Sea|Tree|Bank,,,,,
https://www.wikiart.org/en/rembrandt-peale/portrait-of-rosalba-peale,,,,https://uploads4.wikiart.org/00268/images/rembrandt-peale/rembrandt-peale-portrait-of-rosalba-peale-google-art-project.jpg!Large.jpg,Neoclassicism,portrait,,,oil,,,
https://www.wikiart.org/en/bela-czobel/czobel-fiatal-lany-akt,,,,https://uploads1.wikiart.org/00390/images/bela-czobel/cz-bel-fiatal-l-ny-akt.JPG!Large.JPG,,,,,,,,
https://www.wikiart.org/en/vasily-perov/return-of-the-peasants-from-a-funeral-in-the-winter,1880,,1880,https://uploads8.wikiart.org/images/vasily-perov/return-of-the-peasants-from-a-funeral-in-the-winter.jpg!Large.jpg,Realism,genre painting,roads-and-vehicles|group-portraits,,,,,
https://www.wikiart.org/en/marcelle-loubchansky/fleurs-d-eau-1961,1961,,1961,https://uploads8.wikiart.org/images/marcelle-loubchansky/fleurs-d-eau-1961.jpg,Art Informel,abstract,Water|Turquoise|Azure|Sky,,,,,
https://www.wikiart.org/en/gustave-loiseau/port-corneille-at-rouen-1925,1925,,1925,https://uploads6.wikiart.org/images/gustave-loiseau/port-corneille-at-rouen-1925.jpg!Large.jpg,Post-Impressionism,cityscape,houses-and-buildings|Normandy|Rouen,,canvas|oil,,,
https://www.wikiart.org/en/catherine-murphy/basement-self-portrait-1969,1969,,1969,https://uploads5.wikiart.org/images/catherine-murphy/basement-self-portrait-1969.jpg,Photorealism,self-portrait,Face|Chin|Cheek|Forehead,,,,,
https://www.wikiart.org/en/george-stefanescu/the-start-of-the-show-1989,1989,Lüdinghausen,"1989|Lüdinghausen|1989; Lüdinghausen, Germany",https://uploads4.wikiart.org/images/george-stefanescu-ramnic/the-start-of-the-show-1989.jpg!Large.jpg,Expressionism,genre painting,time-and-age|theatres|magic-and-mistery|Harlequin|lonely figures,,cardboard|tempera,,,
https://www.wikiart.org/en/salvador-dali/melancholy-to-marcel-remy-in-friendship,1934,,1934,https://uploads6.wikiart.org/images/salvador-dali/melancholy-to-marcel-remy-in-friendship.jpg!Large.jpg,Surrealism,symbolic painting,Still life photography,Surrealism Period (1929-1940),,,,
https://www.wikiart.org/en/antonio-calderara/spazio-luce-1970,1970,,1970,https://uploads4.wikiart.org/images/antonio-calderara/spazio-luce-1970.jpg,Minimalism,abstract,Pattern|Beige,,,,,
https://www.wikiart.org/en/kiki-smith/blue-girl-1998,1998,,1998,https://uploads4.wikiart.org/images/kiki-smith/blue-girl-1998.jpg,Feminist Art,figurative,Standing|Sky|Human|Joint|Floor|Line,,,,,
https://www.wikiart.org/en/maggie-laubser/annie-of-the-royal-bafokeng-1945,1945,,1945,https://uploads6.wikiart.org/00317/images/maggie-laubser/annie-of-the-royal-bafokeng-c1945.jpg,Expressionism,portrait,,,,,,
https://www.wikiart.org/en/alexander-helwig-wyant/adirondack-ledge-and-rocky-ledge-adirondacks-1888,1888,,1888,https://uploads8.wikiart.org/00257/images/alexander-helwig-wyant/adirondack-ledge-and-rocky-ledge-adirondacks-1888.jpg!Large.jpg,Tonalism,landscape,Tree|Natural landscape|Natural environment|Woodland|sunlight|Forest,,,,,
https://www.wikiart.org/en/leon-bonnat/le-triomphe-de-l-art-1894,1894,,1894,https://uploads8.wikiart.org/images/leon-bonnat/le-triomphe-de-l-art-1894.jpg!Large.jpg,Academicism,quadratura,Mythology|Ceiling|Stock photography,,,,,
https://www.wikiart.org/en/joseph-stella/battle-of-lights-coney-island-1,,,,https://uploads7.wikiart.org/images/joseph-stella/battle-of-lights-coney-island-1.jpg!Large.jpg,Futurism,abstract,Textile,,,,,
https://www.wikiart.org/en/jesus-helguera/jes-s-helguera-1912-1971-tuttart-10,,,,https://uploads2.wikiart.org/00128/images/jesus-helguera/jes-s-helguera-1912-1971-tutt-art-10.jpg!Large.jpg,Modernismo,portrait,Lady,,,,,
https://www.wikiart.org/en/vincent-van-gogh/head-of-an-old-peasant-woman-with-white-cap-1884,1884,Nunen / Nuenen,"1884; Nunen / Nuenen, Netherlands|1884|Nunen / Nuenen",https://uploads0.wikiart.org/images/vincent-van-gogh/head-of-an-old-peasant-woman-with-white-cap-1884.jpg!Large.jpg,Realism,portrait,female-portraits,,canvas|oil,"Von der Heydt Museum, Wuppertal, Germany",,
https://www.wikiart.org/en/gretchen-andrew/map-of-the-eu-2021-0,2021,"Los Angeles, California","2021; Los Angeles, California, United States|Los Angeles, California|2021",https://uploads2.wikiart.org/00350/images/gretchen-andrew/map-of-the-eu-2.jpg,Digital Art,digital,,,charcoal,"Los Angeles County Museum of Art (LACMA), Los Angeles, CA, US",,
https://www.wikiart.org/en/eugene-boudin/trouville-the-fish-market-1884,1884,,1884|1884; France,https://uploads6.wikiart.org/images/eugene-boudin/trouville-the-fish-market-1884.jpg!Large.jpg,Impressionism,genre painting,streets-and-squares|markets-and-shops|Normandy|Trouville|Crowd|1880s paintings from France,,oil,Private Collection,,
https://www.wikiart.org/en/julian-schnabel/jane-birkin-1-1990,1990,,1990,https://uploads4.wikiart.org/00286/images/julian-schnabel/jane-birkin-1.jpg!Large.jpg,Neo-Expressionism,abstract,Pink|Line,,,,,Jane Birkin Paintings (1990)
https://www.wikiart.org/en/laszlo-moholy-nagy/photogram-1923,1923,,1923,https://uploads4.wikiart.org/images/laszlo-moholy-nagy/photogram-1923.jpg!Large.jpg,Dada,photo,,,photogram,,,
https://www.wikiart.org/en/charles-turner/charles-v-holy-roman-emperor-1816,1816,,1816,https://uploads1.wikiart.org/images/charles-turner/charles-v-holy-roman-emperor-1816.jpg!Large.jpg,Romanticism,portrait,Bridle|Horse|Rein|Stock photography,,,,,
https://www.wikiart.org/en/henri-matisse/flowers-and-ceramic-plate,1911,,1911,https://uploads1.wikiart.org/images/henri-matisse/flowers-and-ceramic-plate.jpg!Large.jpg,Expressionism,still life,Still life photography,,,,,
https://www.wikiart.org/en/bela-czobel/czobel-bela-onarckep-1920,,,,https://uploads2.wikiart.org/00403/images/bela-czobel/cz-bel-b-la-narck-p-1920.JPG,,,,,,,,
https://www.wikiart.org/en/joan-brull/retrat-de-dona,,,,https://uploads7.wikiart.org/00313/images/joan-brull/retrat-de-dona-joan-brull-i-vinyoles-1863-1912.jpg!Large.jpg,Art Nouveau (Modern)|Symbolism,portrait,,,,,,
https://www.wikiart.org/en/michel-seuphor/architecture-1970,1970,,1970,https://uploads3.wikiart.org/images/michel-seuphor/architecture-1970.jpg!Large.jpg,Abstract Art,abstract,Line|Water|monochrome,,,,,
https://www.wikiart.org/en/camille-corot/portrait-of-octavie-sennegon-1833,1833,,1833,https://uploads0.wikiart.org/images/camille-corot/portrait-of-octavie-sennegon-1833.jpg!Large.jpg,Realism,portrait,female-portraits|Lady,,canvas|oil,,French People,
https://www.wikiart.org/en/paul-du-toit/untitled-2,,,,https://uploads4.wikiart.org/images/paul-du-toit/untitled(2).jpg!Large.jpg,Outsider art,sculpture,Toy,,,,,
https://www.wikiart.org/en/henri-matisse/not-identified-19,1924,,1924,https://uploads2.wikiart.org/images/henri-matisse/not-identified-19.jpg!Large.jpg,Expressionism,genre painting,,,,,,
https://www.wikiart.org/en/pierre-auguste-renoir/pierre-henri-renoir-1870,1870,,1870,https://uploads8.wikiart.org/images/pierre-auguste-renoir/pierre-henri-renoir-1870.jpg!Large.jpg,Realism,portrait,Gentleman,Association with Impressionists,canvas|oil,Private Collection,,
https://www.wikiart.org/en/camille-pissarro/the-laundry-woman-1879,1879,,1879,https://uploads1.wikiart.org/images/camille-pissarro/the-laundry-woman-1879.jpg!Large.jpg,Impressionism,portrait,Water,,canvas|oil,Private Collection,,
https://www.wikiart.org/en/hans-hofmann/sanctum-sanctorum-1962,1962,,1962,https://uploads5.wikiart.org/images/hans-hofmann/sanctum-sanctorum-1962.jpg,Abstract Expressionism,abstract,Orange|Majorelle blue|Rectangle,,oil,,,
https://www.wikiart.org/en/solomon-joseph-solomon/william-hawker-hughes-1914,1914,,1914,https://uploads1.wikiart.org/00308/images/solomon-joseph-solomon/william-hawker-hughes-by-solomon-joseph-solomon.jpg!Large.jpg,Romanticism|Academicism,portrait,,,,,,
https://www.wikiart.org/en/pavel-filonov/mother-1916,1916,,1916,https://uploads5.wikiart.org/images/pavel-filonov/mother-1916.jpg!Large.jpg,Analytical Realism,genre painting,,,ink|brush|paper|graphite|watercolor|pen|indian ink,,,
https://www.wikiart.org/en/janos-mattis-teutsch/landscape-1917-1,1917,,1917,https://uploads8.wikiart.org/images/janos-mattis-teutsch/landscape-1917-1.jpg!Large.jpg,Fauvism,landscape,Tree|Line,,,,,
https://www.wikiart.org/en/max-ernst/sea-and-sun-1925,1925,Paris,"1925|1925; Paris, France|Paris",https://uploads6.wikiart.org/images/max-ernst/sea-and-sun-1925.jpg!Large.jpg,Surrealism,symbolic painting,allegories-and-symbols|sun-and-moon|seas-and-oceans,First French period,canvas|oil,"Scottish National Gallery of Modern Art, Edinburgh, UK",,
https://www.wikiart.org/en/qi-baishi/boat-1953,1953,,1953,https://uploads7.wikiart.org/images/qi-baishi/boat-1953.jpg,Ink and wash painting,landscape,boats-and-ships|Footwear|Branch,,,,,
https://www.wikiart.org/en/mikhail-nesterov/christ-blesses-bartholomew,,,,https://uploads5.wikiart.org/images/mikhail-nesterov/christ-blesses-bartholomew.jpg!Large.jpg,Symbolism,religious painting,Christianity|saints-and-apostles|St.-Sergius of Radonezh,,,,,Sergius of Radonezh
https://www.wikiart.org/en/toshi-yoshida/autumn-in-hakone-museum-1954,1954,,1954,https://uploads4.wikiart.org/images/toshi-yoshida/autumn-in-hakone-museum-1954.jpg!Large.jpg,Sōsaku hanga,landscape,autumn|forests-and-trees|mountains|Leaf|Tree,,,,,
https://www.wikiart.org/en/t-c-cannon/mama-and-papa-have-the-going-home-shiprock-blues-1966,1966,,1966,https://uploads0.wikiart.org/00333/images/t-c-cannon/mama-and-papa-have-the-going-home-shiprock-blues-1966.jpeg!Large.jpeg,Native Art|Neo-Pop Art,genre painting,,,,,,
https://www.wikiart.org/en/alma-woodsey-thomas/orion-1973,1973,,1973,https://uploads1.wikiart.org/images/alma-woodsey-thomas/orion-1973.jpg!Large.jpg,Color Field Painting,abstract,Orange|Pattern,,,,,
https://www.wikiart.org/en/john-currin/the-bra-shop-1997,1997,,1997,https://uploads2.wikiart.org/00474/images/john-currin/1997the-bra-shop.jpg!Large.jpg,Kitsch,genre painting,Lady|Blond|Fun,,canvas|oil,"Whitney Museum of American Art, New York City, NY, US",,
https://www.wikiart.org/en/raoul-dufy/the-mexican-musicians,1951,,1951,https://uploads3.wikiart.org/images/raoul-dufy/the-mexican-musicians.jpg!Large.jpg,Naïve Art (Primitivism),genre painting,Sketch,,,,,
https://www.wikiart.org/en/karl-bodmer/the-interior-of-a-hut-of-a-mandan-chief-plate-19-from-volume-2-of-travels-in-the-interior-of-1844,1844,,1844|1844; United States,https://uploads8.wikiart.org/images/karl-bodmer/the-interior-of-a-hut-of-a-mandan-chief-plate-19-from-volume-2-of-travels-in-the-interior-of-1844.jpg!Large.jpg,Romanticism,interior,furniture-and-decoration|folk-architecture|Picture frame|Stock photography,,aquatint|paper,Private Collection,,Travels in the Interior of North America
https://www.wikiart.org/en/kuzma-petrov-vodkin/thirsty-warrior-1915,1915,,1915,https://uploads2.wikiart.org/images/kuzma-petrov-vodkin/thirsty-warrior-1915.jpg!Large.jpg,Symbolism,genre painting,Organism,,,,,
https://www.wikiart.org/en/carlos-schwabe/study-for-the-wave-1907,1907,,1907,https://uploads2.wikiart.org/00328/images/carlos-schwabe/la-vague1.jpg!Large.jpg,Art Nouveau (Modern),sketch and study,,,,,,La Vague
https://www.wikiart.org/en/ernst-ludwig-kirchner/view-of-basel-and-the-rhine-1928,1928,,1928,https://uploads6.wikiart.org/images/ernst-ludwig-kirchner/view-of-basel-and-the-rhine-1928.jpg,Expressionism,cityscape,streets-and-squares|houses-and-buildings,,canvas|oil,"Saint Louis Art Museum, St. Louis, MO, US",,
https://www.wikiart.org/en/mariam-aslamazian/present-bouquet-of-safaryan-1974,1974,,1974,https://uploads4.wikiart.org/00404/images/mariam-aslamazian/2022-07-30-04-13-31.png!Large.png,,,,,oil,,,
https://www.wikiart.org/en/martin-munkacsi/four-boys-at-lake-tanganyika,1930,,c.1930; Zambia|1930,https://uploads2.wikiart.org/00325/images/martin-munkacsi/key-41-munkacsi-four-boys-at-lake-tanganyika-783x1024.jpg!Large.jpg,Art Nouveau (Modern),photo,,,photography,,,
https://www.wikiart.org/en/leon-underwood/host-of-the-4th-dimension-red-angel-1927,1927,,1927,https://uploads8.wikiart.org/images/leon-underwood/host-of-the-4th-dimension-red-angel-1927.jpg!Large.jpg,Naïve Art (Primitivism)|Expressionism,symbolic painting,Mythology|Fictional character|Angel,,,,,
https://www.wikiart.org/en/joe-machine/diana-dors-with-an-axe,,,,https://uploads1.wikiart.org/00226/images/joe-machine/dianadorswithanaxe400.jpg,Stuckism,portrait,Lady,,canvas|acrylic,,,
https://www.wikiart.org/en/vasily-vereshchagin/beggar-ninety-six-years-old,1891,,1891,https://uploads0.wikiart.org/images/vasily-vereshchagin/beggar-ninety-six-years-old.jpg!Large.jpg,Realism,portrait,female-portraits|beggar,,canvas|oil,,,
https://www.wikiart.org/en/pablo-picasso/tomato-plant-1944,1944,,1944,https://uploads2.wikiart.org/images/pablo-picasso/tomato-plant-1944.jpg!Large.jpg,Surrealism,still life,flowers-and-plants,Neoclassicist & Surrealist Period,canvas|oil,,,
https://www.wikiart.org/en/jean-auguste-dominique-ingres/raphael-and-the-fornarina-1814,1814,,1814,https://uploads4.wikiart.org/images/jean-auguste-dominique-ingres/raphael-and-the-fornarina-1814.jpg!Large.jpg,Neoclassicism,portrait,male-portraits|famous-people|female-portraits|double-portraits|Archangel-Raphael|Lady,,canvas|oil,"Fogg Museum (Harvard Art Museums), Cambridge, MA, US",,
https://www.wikiart.org/en/alfred-sisley/the-village-of-moret-seen-from-the-fields-1886,1886,,1886,https://uploads4.wikiart.org/images/alfred-sisley/the-village-of-moret-seen-from-the-fields-1886.jpg!Large.jpg,Impressionism,landscape,forests-and-trees|Tree|Natural landscape|Woody plant|Plant|Rural area|Sky,,canvas|oil,,,
https://www.wikiart.org/en/emile-bernard/boy-in-the-grass-1886,1886,,1886,https://uploads6.wikiart.org/images/emile-bernard/boy-in-the-grass-1886.jpg!Large.jpg,Post-Impressionism,genre painting,Sitting,,,,,
https://www.wikiart.org/en/houria-niati/untitled-1995,1995,,1995,https://uploads5.wikiart.org/00298/images/houria-niati/untitled.jpg,Contemporary,abstract,Textile,,watercolor,,,Ziryab...another story
https://www.wikiart.org/en/ion-bitzan/kodak-gray-scale,,,,https://uploads7.wikiart.org/images/ion-bitzan/kodak-gray-scale.jpg!Large.jpg,Conceptual Art,abstract,,,,,,
https://www.wikiart.org/en/ding-yanyong/bird-under-tree,,,,https://uploads8.wikiart.org/images/ding-yanyong/bird-under-tree.jpg!Large.jpg,Ink and wash painting|Expressionism,bird-and-flower painting,Botany|Tree|Organism,,,,,
https://www.wikiart.org/en/edward-ruscha/trademark-6-1962,1962,,1962,https://uploads3.wikiart.org/00221/images/edward-ruscha/trademark-6.jpg!Large.jpg,Pop Art,figurative|sketch and study,Font,,,,,Trademark 1961-1963
https://www.wikiart.org/en/lawrence-weiner/taken-from-the-wind-2009,2009,,2009,https://uploads2.wikiart.org/images/lawrence-weiner/taken-from-the-wind-2009.jpg!Large.jpg,Conceptual Art,figurative,Text|Font|Logo|Room|Line,,,,,
https://www.wikiart.org/en/toby-edward-rosenthal/die-gartenlaube-1876-0,1876,,1876,https://uploads3.wikiart.org/00268/images/toby-edward-rosenthal/die-gartenlaube-1876-b-509.jpg!Large.jpg,Academicism,illustration,,,,,,
